gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,ni,pi,txpd,costat,ggroup
006497,06/30/2004,2004,INDL,C,D,STD,USD,5.3720,8.9650,2.8720,A,2520
006497,06/30/2005,2005,INDL,C,D,STD,USD,4.4940,7.3960,1.3890,A,2520
006497,06/30/2006,2006,INDL,C,D,STD,USD,6.2220,10.2430,3.9050,A,2520
006497,06/30/2007,2007,INDL,C,D,STD,USD,5.1570,8.3450,3.6880,A,2520
006497,06/30/2008,2008,INDL,C,D,STD,USD,4.4940,7.4100,2.2150,A,2520
006497,06/30/2009,2009,INDL,C,D,STD,USD,-0.2570,-0.3330,1.1900,A,2520
006497,06/30/2010,2010,INDL,C,D,STD,USD,-3.5720,-5.3850,-0.6790,A,2520
006497,06/30/2011,2011,INDL,C,D,STD,USD,4.3730,6.3170,-0.5590,A,2520
006497,06/30/2012,2012,INDL,C,D,STD,USD,2.9400,4.0410,-0.0460,A,2520
006497,06/30/2013,2013,INDL,C,D,STD,USD,5.4280,7.6980,-0.0920,A,2520
006497,06/30/2014,2014,INDL,C,D,STD,USD,-5.5540,-9.9550,1.8670,A,2520
006497,06/30/2015,2015,INDL,C,D,STD,USD,0.4830,0.5000,-0.9860,A,2520
006497,06/30/2016,2016,INDL,C,D,STD,USD,1.3890,2.2630,0.5580,A,2520
006497,06/30/2017,2017,INDL,C,D,STD,USD,-0.9640,-0.7730,-0.5230,A,2520
006497,06/30/2018,2018,INDL,C,D,STD,USD,-3.3860,-0.3430,0.0030,A,2520
006497,06/30/2019,2019,INDL,C,D,STD,USD,0.4340,0.4080,0.0020,A,2520
006497,06/30/2020,2020,INDL,C,D,STD,USD,-0.4660,-0.4640,,A,2520
006497,06/30/2021,2021,INDL,C,D,STD,USD,0.4940,0.4980,,A,2520
006543,04/30/2000,1999,INDL,C,D,STD,USD,87.6140,140.3130,52.2100,A,2520
006543,04/30/2001,2000,INDL,C,D,STD,USD,68.3360,112.0440,57.3830,A,2520
006543,04/30/2002,2001,INDL,C,D,STD,USD,61.7510,88.9360,24.0000,A,2520
006543,04/30/2003,2002,INDL,C,D,STD,USD,36.3160,154.9970,60.9000,A,2520
006543,04/30/2004,2003,INDL,C,D,STD,USD,-5.7960,22.2880,30.0000,A,2520
006543,04/30/2005,2004,INDL,C,D,STD,USD,37.1850,53.3790,23.7000,A,2520
006543,04/30/2006,2005,INDL,C,D,STD,USD,-3.0410,9.4330,6.2000,A,2520
006543,04/30/2007,2006,INDL,C,D,STD,USD,4.1390,29.8580,16.7000,A,2520
006543,04/30/2008,2007,INDL,C,D,STD,USD,-13.5370,-14.4910,2.6000,A,2520
006543,04/30/2009,2008,INDL,C,D,STD,USD,-121.3470,-97.0170,-2.2000,A,2520
006543,04/30/2010,2009,INDL,C,D,STD,USD,32.5380,44.7210,-0.2000,A,2520
006543,04/30/2011,2010,INDL,C,D,STD,USD,24.0470,25.9660,9.1000,A,2520
006543,04/30/2012,2011,INDL,C,D,STD,USD,87.9660,66.8570,15.2000,A,2520
006543,04/30/2013,2012,INDL,C,D,STD,USD,46.3890,70.7100,20.5000,A,2520
006543,04/30/2014,2013,INDL,C,D,STD,USD,55.0560,91.5590,25.0000,A,2520
006543,04/30/2015,2014,INDL,C,D,STD,USD,70.7730,105.6280,34.4000,A,2520
006543,04/30/2016,2015,INDL,C,D,STD,USD,79.2520,125.0430,34.5000,A,2520
006543,04/30/2017,2016,INDL,C,D,STD,USD,85.9220,130.7400,33.7000,A,2520
006543,04/30/2018,2017,INDL,C,D,STD,USD,80.8660,128.8900,37.1000,A,2520
006543,04/30/2019,2018,INDL,C,D,STD,USD,68.5740,95.3270,23.8000,A,2520
006543,04/30/2020,2019,INDL,C,D,STD,USD,77.4690,115.1730,24.7000,A,2520
006543,04/30/2021,2020,INDL,C,D,STD,USD,106.4610,145.9130,40.5000,A,2520
006649,12/31/2000,2000,INDL,C,D,STD,USD,264.1000,418.6000,136.8000,A,2520
006649,12/31/2001,2001,INDL,C,D,STD,USD,187.6000,297.3000,125.5000,A,2520
006649,12/31/2002,2002,INDL,C,D,STD,USD,233.1000,363.5000,110.9000,A,2520
006649,12/31/2003,2003,INDL,C,D,STD,USD,205.9000,315.1000,93.7000,A,2520
006649,12/31/2004,2004,INDL,C,D,STD,USD,285.4000,422.6000,137.1000,A,2520
006649,12/31/2005,2005,INDL,C,D,STD,USD,251.3000,356.2000,138.9000,A,2520
006649,12/31/2006,2006,INDL,C,D,STD,USD,300.3000,434.8000,136.9000,A,2520
006649,12/31/2007,2007,INDL,C,D,STD,USD,-11.2000,128.4000,118.7000,A,2520
006649,12/31/2008,2008,INDL,C,D,STD,USD,104.4000,188.0000,51.6000,A,2520
006649,12/31/2009,2009,INDL,C,D,STD,USD,111.8000,198.4000,44.7000,A,2520
006649,12/31/2010,2010,INDL,C,D,STD,USD,176.6000,255.5000,62.7000,A,2520
006649,12/31/2011,2011,INDL,C,D,STD,USD,153.3000,206.2000,48.8000,A,2520
006649,12/31/2012,2012,INDL,C,D,STD,USD,248.2000,304.4000,76.3000,A,2520
006649,12/31/2013,2013,INDL,C,D,STD,USD,197.3000,247.8000,71.1000,A,2520
006649,12/31/2014,2014,INDL,C,D,STD,USD,98.0000,295.5000,84.6000,A,2520
006649,12/31/2015,2015,INDL,C,D,STD,USD,325.1000,449.8000,91.6000,A,2520
006649,12/31/2016,2016,INDL,C,D,STD,USD,385.8000,487.1000,112.3000,A,2520
006649,12/31/2017,2017,INDL,C,D,STD,USD,292.6000,432.0000,90.6000,A,2520
006649,12/31/2018,2018,INDL,C,D,STD,USD,305.9000,384.4000,92.8000,A,2520
006649,12/31/2019,2019,INDL,C,D,STD,USD,333.8000,430.1000,84.2000,A,2520
006649,12/31/2020,2020,INDL,C,D,STD,USD,247.6000,320.9000,108.6000,A,2520
006669,11/30/2000,2000,INDL,C,D,STD,USD,229.1370,375.6350,91.7420,A,2520
006669,11/30/2001,2001,INDL,C,D,STD,USD,417.8450,679.4230,234.5490,A,2520
006669,11/30/2002,2002,INDL,C,D,STD,USD,545.1290,875.7090,307.0730,A,2520
006669,11/30/2003,2003,INDL,C,D,STD,USD,751.3910,1207.0540,503.4100,A,2520
006669,11/30/2004,2004,INDL,C,D,STD,USD,945.6190,1519.0670,278.4440,A,2520
006669,11/30/2005,2005,INDL,C,D,STD,USD,1355.1550,2204.7240,571.4980,A,2520
006669,11/30/2006,2006,INDL,C,D,STD,USD,593.8690,956.0640,915.7430,A,2520
006669,11/30/2007,2007,INDL,C,D,STD,USD,-1941.0810,-3079.1540,214.8480,A,2520
006669,11/30/2008,2008,INDL,C,D,STD,USD,-1109.0850,-565.6250,-877.0390,A,2520
006669,11/30/2009,2009,INDL,C,D,STD,USD,-417.1470,-760.4040,-241.8050,A,2520
006669,11/30/2010,2010,INDL,C,D,STD,USD,95.2610,94.7250,-341.8010,A,2520
006669,11/30/2011,2011,INDL,C,D,STD,USD,92.1990,97.9740,12.0200,A,2520
006669,11/30/2012,2012,INDL,C,D,STD,USD,679.1240,222.1140,26.6870,A,2520
006669,11/30/2013,2013,INDL,C,D,STD,USD,479.6740,681.9410,11.4330,A,2520
006669,11/30/2014,2014,INDL,C,D,STD,USD,638.9160,969.7840,202.3740,A,2520
006669,11/30/2015,2015,INDL,C,D,STD,USD,802.8940,1209.6160,336.7960,A,2520
006669,11/30/2016,2016,INDL,C,D,STD,USD,911.8440,1330.4690,374.7310,A,2520
006669,11/30/2017,2017,INDL,C,D,STD,USD,810.4800,1189.6110,199.5570,A,2520
006669,11/30/2018,2018,INDL,C,D,STD,USD,1695.8310,2262.6840,376.6090,A,2520
006669,11/30/2019,2019,INDL,C,D,STD,USD,1849.0520,2434.2920,261.4450,A,2520
006669,11/30/2020,2020,INDL,C,D,STD,USD,2465.0360,3123.7880,402.1800,A,2520
006669,11/30/2021,2021,INDL,C,D,STD,USD,4430.1110,5819.0580,1140.8580,A,2520
006865,12/31/2000,2000,INDL,C,D,STD,USD,123.3030,203.2010,89.8020,A,2520
006865,12/31/2001,2001,INDL,C,D,STD,USD,155.7150,255.3870,83.2270,A,2520
006865,12/31/2002,2002,INDL,C,D,STD,USD,167.3050,274.0440,85.3040,A,2520
006865,12/31/2003,2003,INDL,C,D,STD,USD,212.2290,348.2230,126.2980,A,2520
006865,12/31/2004,2004,INDL,C,D,STD,USD,391.1650,636.9140,212.6100,A,2520
006865,12/31/2005,2005,INDL,C,D,STD,USD,505.7230,808.7630,234.6570,A,2520
006865,12/31/2006,2006,INDL,C,D,STD,USD,214.2530,333.1370,256.9260,A,2520
006865,12/31/2007,2007,INDL,C,D,STD,USD,-636.9400,-756.4640,10.4660,A,2520
006865,12/31/2008,2008,INDL,C,D,STD,USD,-380.5450,-382.1350,0.1000,A,2520
006865,12/31/2009,2009,INDL,C,D,STD,USD,24.6790,-107.3350,15.2160,A,2520
006865,12/31/2010,2010,INDL,C,D,STD,USD,-64.7700,-70.6010,0.2710,A,2520
006865,12/31/2011,2011,INDL,C,D,STD,USD,-98.3900,-107.4720,3.5320,A,2520
006865,12/31/2012,2012,INDL,C,D,STD,USD,62.6990,61.1150,0.5770,A,2520
006865,12/31/2013,2013,INDL,C,D,STD,USD,314.3850,129.8250,5.1610,A,2520
006865,12/31/2014,2014,INDL,C,D,STD,USD,63.1430,100.4750,2.7930,A,2520
006865,12/31/2015,2015,INDL,C,D,STD,USD,65.7910,101.4240,3.0230,A,2520
006865,12/31/2016,2016,INDL,C,D,STD,USD,103.2110,151.7810,29.1440,A,2520
006865,12/31/2017,2017,INDL,C,D,STD,USD,141.8350,229.7320,49.8300,A,2520
006865,12/31/2018,2018,INDL,C,D,STD,USD,210.7800,263.8540,30.1570,A,2520
006865,12/31/2019,2019,INDL,C,D,STD,USD,238.3120,304.9890,56.4760,A,2520
006865,12/31/2020,2020,INDL,C,D,STD,USD,367.5820,457.5120,72.9880,A,2520
006865,12/31/2021,2021,INDL,C,D,STD,USD,573.6570,751.6940,192.3720,A,2520
007114,03/31/2000,1999,INDL,C,D,STD,USD,940.6510,2224.3680,1680.9810,A,2520
007114,03/31/2001,2000,INDL,C,D,STD,USD,332.0000,907.8880,1173.5520,A,2520
007114,03/31/2002,2001,INDL,C,D,STD,USD,-3240.6540,-4119.9250,469.2780,A,2520
007114,03/31/2003,2002,INDL,C,D,STD,USD,-162.1080,477.7340,389.5330,A,2520
007114,03/31/2004,2003,INDL,C,D,STD,USD,405.2400,1541.3270,626.1630,A,2520
007114,03/31/2005,2004,INDL,C,D,STD,USD,545.4300,2234.0420,932.2050,A,2520
007114,03/31/2006,2005,INDL,C,D,STD,USD,1348.4410,2798.9870,807.5190,A,2520
007114,03/31/2007,2006,INDL,C,D,STD,USD,1840.5540,3730.3360,929.5950,A,2520
007114,03/31/2008,2007,INDL,C,D,STD,USD,2823.0050,4257.2560,1225.9990,A,2520
007114,03/31/2009,2008,INDL,C,D,STD,USD,-3822.0980,-3696.2680,960.1410,A,2520
007114,03/31/2010,2009,INDL,C,D,STD,USD,-1107.7620,-308.7150,550.7600,A,2520
007114,03/31/2011,2010,INDL,C,D,STD,USD,894.3570,2278.9630,916.7710,A,2520
007114,03/31/2012,2011,INDL,C,D,STD,USD,-9369.8820,-9784.9420,930.4570,A,2520
007114,03/31/2013,2012,INDL,C,D,STD,USD,-8010.3020,-4147.1430,655.4270,A,2520
007114,03/31/2014,2013,INDL,C,D,STD,USD,1169.5670,2051.9520,788.9400,A,2520
007114,03/31/2015,2014,INDL,C,D,STD,USD,1496.2070,1620.4150,924.1750,A,2520
007114,03/31/2016,2015,INDL,C,D,STD,USD,1719.0540,2042.3680,1002.5440,A,2520
007114,03/31/2017,2016,INDL,C,D,STD,USD,1340.6340,2468.9530,939.1440,A,2520
007114,03/31/2018,2017,INDL,C,D,STD,USD,2222.5990,3564.8780,719.7930,A,2520
007114,03/31/2019,2018,INDL,C,D,STD,USD,2564.3510,3758.3780,1001.2870,A,2520
007114,03/31/2020,2019,INDL,C,D,STD,USD,2097.6010,2704.8640,927.0420,A,2520
007116,12/31/2000,2000,INDL,C,D,STD,USD,-430.9690,225.4240,44.8390,A,2520
007116,12/31/2001,2001,INDL,C,D,STD,USD,298.9190,430.0100,61.4380,A,2520
007116,12/31/2002,2002,INDL,C,D,STD,USD,230.1010,621.4970,108.2500,A,2520
007116,12/31/2003,2003,INDL,C,D,STD,USD,537.6320,740.8540,115.4680,A,2520
007116,12/31/2004,2004,INDL,C,D,STD,USD,572.7230,696.2540,105.3210,A,2520
007116,12/31/2005,2005,INDL,C,D,STD,USD,417.0190,652.0490,220.3170,A,2520
007116,12/31/2006,2006,INDL,C,D,STD,USD,592.9270,683.7560,218.5180,A,2520
007116,12/31/2007,2007,INDL,C,D,STD,USD,599.9930,703.3980,173.6170,A,2520
007116,12/31/2008,2008,INDL,C,D,STD,USD,379.6360,487.9640,118.3470,A,2520
007116,12/31/2009,2009,INDL,C,D,STD,USD,528.7040,660.0470,131.3330,A,2520
007116,12/31/2010,2010,INDL,C,D,STD,USD,684.8630,846.8250,149.3270,A,2520
007116,12/31/2011,2011,INDL,C,D,STD,USD,768.5080,970.6730,173.6250,A,2520
007116,12/31/2012,2012,INDL,C,D,STD,USD,776.4640,945.0450,159.0700,A,2520
007116,12/31/2013,2013,INDL,C,D,STD,USD,903.9440,1099.1280,175.6030,A,2520
007116,12/31/2014,2014,INDL,C,D,STD,USD,498.8740,586.9100,141.9640,A,2520
007116,12/31/2015,2015,INDL,C,D,STD,USD,369.4160,463.9150,120.2320,A,2520
007116,12/31/2016,2016,INDL,C,D,STD,USD,318.0220,409.7420,113.0220,A,2520
007116,12/31/2017,2017,INDL,C,D,STD,USD,-1053.8360,-504.9870,117.6900,A,2520
007116,12/31/2018,2018,INDL,C,D,STD,USD,-533.2990,-417.1030,99.5860,A,2520
007116,12/31/2019,2019,INDL,C,D,STD,USD,-213.5120,-158.2880,72.6470,A,2520
007116,12/31/2020,2020,INDL,C,D,STD,USD,126.6280,195.2770,99.4950,A,2520
007179,07/31/2000,2000,INDL,C,D,STD,USD,1.3570,2.2500,0.6710,A,2520
007179,07/31/2001,2001,INDL,C,D,STD,USD,-0.6970,-0.9590,0.9650,A,2520
007179,07/31/2002,2002,INDL,C,D,STD,USD,2.5850,4.2670,0.3930,A,2520
007179,07/31/2003,2003,INDL,C,D,STD,USD,2.4770,4.1080,1.9270,A,2520
007179,07/31/2004,2004,INDL,C,D,STD,USD,3.5430,5.4020,1.6570,A,2520
007179,07/31/2005,2005,INDL,C,D,STD,USD,3.4440,2.4910,2.7510,A,2520
007179,07/31/2006,2006,INDL,C,D,STD,USD,3.3900,5.5790,2.2790,A,2520
007179,07/31/2007,2007,INDL,C,D,STD,USD,3.8180,5.6030,1.4880,A,2520
007179,07/31/2008,2008,INDL,C,D,STD,USD,5.0410,8.1360,3.4260,A,2520
007179,07/31/2009,2009,INDL,C,D,STD,USD,-0.5140,-0.2230,0.4480,A,2520
007179,07/31/2010,2010,INDL,C,D,STD,USD,2.9520,4.7600,1.8120,A,2520
007179,07/31/2011,2011,INDL,C,D,STD,USD,3.8290,6.2960,2.0950,A,2520
007179,07/31/2012,2012,INDL,C,D,STD,USD,4.8420,7.9320,3.1160,A,2520
007179,07/31/2013,2013,INDL,C,D,STD,USD,7.4980,11.7290,4.5110,A,2520
007179,07/31/2014,2014,INDL,C,D,STD,USD,7.5480,11.7890,5.2780,A,2520
007179,07/31/2015,2015,INDL,C,D,STD,USD,6.6410,10.6230,3.3630,A,2520
007179,07/31/2016,2016,INDL,C,D,STD,USD,4.6920,7.5050,2.9180,A,2520
007179,07/31/2017,2017,INDL,C,D,STD,USD,5.0830,8.1790,2.1040,A,2520
007179,07/31/2018,2018,INDL,C,D,STD,USD,2.1900,2.7210,1.4100,A,2520
007179,07/31/2019,2019,INDL,C,D,STD,USD,2.1180,2.9490,0.1650,A,2520
007179,07/31/2020,2020,INDL,C,D,STD,USD,-0.0770,0.0780,0.8700,A,2520
007179,07/31/2021,2021,INDL,C,D,STD,USD,3.3520,4.4370,0.1580,A,2520
007875,12/31/2000,2000,INDL,C,D,STD,USD,421.5750,685.4870,152.7870,A,2520
007875,12/31/2001,2001,INDL,C,D,STD,USD,264.6350,415.8650,69.8400,A,2520
007875,12/31/2002,2002,INDL,C,D,STD,USD,-203.4000,468.5000,90.0000,A,2520
007875,12/31/2003,2003,INDL,C,D,STD,USD,-46.6000,20.1000,63.5000,A,2520
007875,12/31/2004,2004,INDL,C,D,STD,USD,-116.1000,88.6000,16.9000,A,2520
007875,12/31/2005,2005,INDL,C,D,STD,USD,251.3000,421.4000,84.9000,A,2520
007875,12/31/2006,2006,INDL,C,D,STD,USD,385.0000,518.5000,19.5000,A,2520
007875,12/31/2007,2007,INDL,C,D,STD,USD,467.1000,632.0000,99.0000,A,2520
007875,12/31/2008,2008,INDL,C,D,STD,USD,-52.3000,3.8000,96.9000,A,2520
007875,12/31/2009,2009,INDL,C,D,STD,USD,285.5000,428.2000,117.7000,A,2520
007875,12/31/2010,2010,INDL,C,D,STD,USD,292.8000,300.3000,80.0000,A,2520
007875,12/31/2011,2011,INDL,C,D,STD,USD,125.2000,152.5000,36.6000,A,2520
007875,12/31/2012,2012,INDL,C,D,STD,USD,401.3000,565.9000,56.6000,A,2520
007875,12/31/2013,2013,INDL,C,D,STD,USD,474.6000,542.2000,55.3000,A,2520
007875,12/31/2014,2014,INDL,C,D,STD,USD,377.8000,462.1000,33.8000,A,2520
007875,12/31/2015,2015,INDL,C,D,STD,USD,350.0000,337.5000,54.7000,A,2520
007875,12/31/2016,2016,INDL,C,D,STD,USD,527.8000,814.5000,189.2000,A,2520
007875,12/31/2017,2017,INDL,C,D,STD,USD,2748.8000,1429.0000,261.8000,A,2520
007875,12/31/2018,2018,INDL,C,D,STD,USD,-6917.9000,-8267.7000,292.0000,A,2520
007875,12/31/2019,2019,INDL,C,D,STD,USD,106.6000,-851.6000,156.0000,A,2520
007875,12/31/2020,2020,INDL,C,D,STD,USD,-770.0000,-1006.0000,106.0000,A,2520
007906,05/31/2000,1999,INDL,C,D,STD,USD,579.1000,919.2000,221.1000,A,2520
007906,05/31/2001,2000,INDL,C,D,STD,USD,589.7000,921.4000,173.1000,A,2520
007906,05/31/2002,2001,INDL,C,D,STD,USD,663.3000,1017.3000,262.0000,A,2520
007906,05/31/2003,2002,INDL,C,D,STD,USD,474.0000,1123.0000,330.2000,A,2520
007906,05/31/2004,2003,INDL,C,D,STD,USD,945.6000,1450.0000,418.6000,A,2520
007906,05/31/2005,2004,INDL,C,D,STD,USD,1211.6000,1859.8000,585.3000,A,2520
007906,05/31/2006,2005,INDL,C,D,STD,USD,1392.0000,2141.6000,752.6000,A,2520
007906,05/31/2007,2006,INDL,C,D,STD,USD,1491.5000,2199.9000,601.1000,A,2520
007906,05/31/2008,2007,INDL,C,D,STD,USD,1883.4000,2502.9000,717.5000,A,2520
007906,05/31/2009,2008,INDL,C,D,STD,USD,1486.7000,1956.5000,765.2000,A,2520
007906,05/31/2010,2009,INDL,C,D,STD,USD,1906.7000,2516.9000,537.2000,A,2520
007906,05/31/2011,2010,INDL,C,D,STD,USD,2133.0000,2844.0000,736.0000,A,2520
007906,05/31/2012,2011,INDL,C,D,STD,USD,2223.0000,2983.0000,638.0000,A,2520
007906,05/31/2013,2012,INDL,C,D,STD,USD,2485.0000,3272.0000,702.0000,A,2520
007906,05/31/2014,2013,INDL,C,D,STD,USD,2693.0000,3544.0000,856.0000,A,2520
007906,05/31/2015,2014,INDL,C,D,STD,USD,3273.0000,4205.0000,1262.0000,A,2520
007906,05/31/2016,2015,INDL,C,D,STD,USD,3760.0000,4623.0000,748.0000,A,2520
007906,05/31/2017,2016,INDL,C,D,STD,USD,4240.0000,4886.0000,703.0000,A,2520
007906,05/31/2018,2017,INDL,C,D,STD,USD,1933.0000,4325.0000,529.0000,A,2520
007906,05/31/2019,2018,INDL,C,D,STD,USD,4029.0000,4801.0000,757.0000,A,2520
007906,05/31/2020,2019,INDL,C,D,STD,USD,2539.0000,2887.0000,1028.0000,A,2520
007906,05/31/2021,2020,INDL,C,D,STD,USD,5727.0000,6661.0000,1177.0000,A,2520
007911,10/31/2000,2000,INDL,C,D,STD,USD,2.2680,3.5230,1.3400,A,2520
007911,10/31/2001,2001,INDL,C,D,STD,USD,2.4780,3.9130,0.8840,A,2520
007911,10/31/2002,2002,INDL,C,D,STD,USD,3.1350,4.8100,2.2270,A,2520
007911,10/31/2003,2003,INDL,C,D,STD,USD,3.0780,4.7330,0.6200,A,2520
007911,10/31/2004,2004,INDL,C,D,STD,USD,4.6330,7.0330,2.2920,A,2520
007911,10/31/2005,2005,INDL,C,D,STD,USD,6.1720,9.3720,3.8170,A,2520
007911,10/31/2006,2006,INDL,C,D,STD,USD,6.4700,10.1470,3.7300,A,2520
007911,10/31/2007,2007,INDL,C,D,STD,USD,4.0820,6.1470,1.1600,A,2520
007911,10/31/2008,2008,INDL,C,D,STD,USD,1.8220,2.7340,1.4210,A,2520
007911,10/31/2009,2009,INDL,C,D,STD,USD,-1.0520,-2.1580,0.0400,A,2520
007911,10/31/2010,2010,INDL,C,D,STD,USD,-0.7950,-1.4380,0.0000,A,2520
007911,10/31/2011,2011,INDL,C,D,STD,USD,-5.5110,-5.5110,,A,2520
007911,10/31/2012,2012,INDL,C,D,STD,USD,0.0500,0.0500,,A,2520
007911,10/31/2013,2013,INDL,C,D,STD,USD,0.7470,0.7410,,A,2520
007911,10/31/2014,2014,INDL,C,D,STD,USD,1.2580,1.2620,,A,2520
007911,10/31/2015,2015,INDL,C,D,STD,USD,2.9150,3.0510,0.0000,A,2520
007911,10/31/2016,2016,INDL,C,D,STD,USD,5.9650,9.1840,0.0100,A,2520
007911,10/31/2017,2017,INDL,C,D,STD,USD,3.3100,5.1680,2.4770,A,2520
007911,10/31/2018,2018,INDL,C,D,STD,USD,4.9640,6.6050,1.7600,A,2520
007911,10/31/2019,2019,INDL,C,D,STD,USD,8.8100,11.7790,1.5500,A,2520
007911,10/31/2020,2020,INDL,C,D,STD,USD,5.9840,7.8690,4.0020,A,2520
007911,10/31/2021,2021,INDL,C,D,STD,USD,5.3990,7.1190,,A,2520
007951,01/31/2000,1999,INDL,C,D,STD,USD,13.7210,15.1490,7.0790,A,2520
007951,01/31/2001,2000,INDL,C,D,STD,USD,20.7670,27.6890,2.9920,A,2520
007951,01/31/2002,2001,INDL,C,D,STD,USD,17.0140,20.8580,2.8240,A,2520
007951,01/31/2003,2002,INDL,C,D,STD,USD,20.0590,27.8600,6.5830,A,2520
007951,01/31/2004,2003,INDL,C,D,STD,USD,22.8510,31.7370,5.8640,A,2520
007951,01/31/2005,2004,INDL,C,D,STD,USD,26.3070,33.0900,7.4340,A,2520
007951,01/31/2006,2005,INDL,C,D,STD,USD,26.6170,44.9360,6.0960,A,2520
007951,01/31/2007,2006,INDL,C,D,STD,USD,50.1380,53.1610,13.7510,A,2520
007951,01/31/2008,2007,INDL,C,D,STD,USD,60.8050,51.9710,11.5420,A,2520
007951,01/31/2009,2008,INDL,C,D,STD,USD,2.3150,3.2880,13.0420,A,2520
007951,01/31/2010,2009,INDL,C,D,STD,USD,-54.6250,-40.8480,-4.4730,A,2520
007951,01/31/2011,2010,INDL,C,D,STD,USD,-44.9200,-11.7880,-7.1290,A,2520
007951,01/31/2012,2011,INDL,C,D,STD,USD,31.9950,33.2320,5.1900,A,2520
007951,01/31/2013,2012,INDL,C,D,STD,USD,57.0830,49.0560,6.5200,A,2520
007951,01/31/2014,2013,INDL,C,D,STD,USD,50.8770,68.9180,8.0130,A,2520
007951,01/31/2015,2014,INDL,C,D,STD,USD,51.7760,71.1640,12.4930,A,2520
007951,01/31/2016,2015,INDL,C,D,STD,USD,45.0940,69.1250,22.5000,A,2520
007951,01/31/2017,2016,INDL,C,D,STD,USD,35.0610,51.4540,22.7680,A,2520
007951,01/31/2018,2017,INDL,C,D,STD,USD,-15.2250,42.1420,20.3660,A,2520
007951,01/31/2019,2018,INDL,C,D,STD,USD,61.6240,61.7330,9.5000,A,2520
007951,01/31/2020,2019,INDL,C,D,STD,USD,42.6990,57.5030,16.0000,A,2520
007951,01/31/2021,2020,INDL,C,D,STD,USD,-111.5180,-142.3820,6.1000,A,2520
008219,05/31/2000,1999,INDL,C,D,STD,USD,23.4410,37.8090,11.2420,A,2520
008219,05/31/2001,2000,INDL,C,D,STD,USD,15.3460,24.7510,8.4920,A,2520
008219,05/31/2002,2001,INDL,C,D,STD,USD,10.5720,17.2760,5.7160,A,2520
008219,05/31/2003,2002,INDL,C,D,STD,USD,20.3270,33.4140,12.3530,A,2520
008219,05/31/2004,2003,INDL,C,D,STD,USD,39.7160,63.1000,22.4610,A,2520
008219,05/31/2005,2004,INDL,C,D,STD,USD,49.8270,75.5800,21.1960,A,2520
008219,05/31/2006,2005,INDL,C,D,STD,USD,70.4710,74.1450,38.5090,A,2520
008219,05/31/2007,2006,INDL,C,D,STD,USD,52.1370,78.6330,29.3360,A,2520
008219,01/31/2008,2007,INDL,C,D,STD,USD,38.5090,53.4590,,A,2520
008219,01/31/2009,2008,INDL,C,D,STD,USD,-265.8120,-277.9570,11.2410,A,2520
008219,01/31/2010,2009,INDL,C,D,STD,USD,14.6240,19.7930,9.7410,A,2520
008219,01/31/2011,2010,INDL,C,D,STD,USD,78.6580,20.7750,20.8590,A,2520
008219,01/31/2012,2011,INDL,C,D,STD,USD,29.3800,43.5240,40.8390,A,2520
008219,01/31/2013,2012,INDL,C,D,STD,USD,31.3170,50.8890,25.4420,A,2520
008219,01/31/2014,2013,INDL,C,D,STD,USD,45.2910,80.5010,18.1580,A,2520
008219,01/31/2015,2014,INDL,C,D,STD,USD,45.7580,80.1200,41.8060,A,2520
008219,01/31/2016,2015,INDL,C,D,STD,USD,30.5620,95.0560,35.3690,A,2520
008219,01/31/2017,2016,INDL,C,D,STD,USD,52.4610,86.4630,29.8720,A,2520
008219,01/31/2018,2017,INDL,C,D,STD,USD,65.0900,82.8910,20.6530,A,2520
008219,01/31/2019,2018,INDL,C,D,STD,USD,66.2910,88.3090,13.6090,A,2520
008219,01/31/2020,2019,INDL,C,D,STD,USD,68.4930,92.4300,17.0000,A,2520
008219,01/31/2021,2020,INDL,C,D,STD,USD,-95.6920,-125.8770,6.0000,A,2520
008551,01/31/2000,1999,INDL,C,D,STD,USD,16.8730,25.8800,1.1350,A,2520
008551,01/31/2001,2000,INDL,C,D,STD,USD,30.1000,48.2150,8.2480,A,2520
008551,01/31/2002,2001,INDL,C,D,STD,USD,10.6800,16.6880,1.4540,A,2520
008551,01/31/2003,2002,INDL,C,D,STD,USD,30.4370,46.3060,1.1970,A,2520
008551,01/31/2004,2003,INDL,C,D,STD,USD,14.7060,22.9060,4.3890,A,2520
008551,01/31/2005,2004,INDL,C,D,STD,USD,58.6150,87.0220,4.1380,A,2520
008551,01/31/2006,2005,INDL,C,D,STD,USD,111.6880,178.2690,7.4720,A,2520
008551,01/31/2007,2006,INDL,C,D,STD,USD,155.2290,248.4330,48.5090,A,2520
008551,01/31/2008,2007,INDL,C,D,STD,USD,183.3190,294.8210,92.2200,A,2520
008551,01/31/2009,2008,INDL,C,D,STD,USD,91.7710,146.3040,54.0610,A,2520
008551,01/31/2010,2009,INDL,C,D,STD,USD,161.9100,211.5830,95.4590,A,2520
008551,01/31/2011,2010,INDL,C,D,STD,USD,53.8050,76.5730,40.1690,A,2520
008551,01/31/2012,2011,INDL,C,D,STD,USD,317.8810,431.5650,71.8730,A,2520
008551,01/31/2013,2012,INDL,C,D,STD,USD,433.8400,543.1120,55.5020,A,2520
008551,01/31/2014,2013,INDL,C,D,STD,USD,143.5370,328.7660,45.8130,A,2520
