gvkeyx,bkvlps,cshtrm,dvpsxm,dvrate,epsx12,prccm,prchm,prclm,datadate,conm,indextype,tic,spii,spmi,indexcat
001406,,,,81.3084,,,,,07/31/2014,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,08/31/2014,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,09/30/2014,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,10/31/2014,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,11/30/2014,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,12/31/2014,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,01/31/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,02/28/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,03/31/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,04/30/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,05/31/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,06/30/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,07/31/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,08/31/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,09/30/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,10/31/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,11/30/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,12/31/2015,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,01/31/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,02/29/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,03/31/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,04/30/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,05/31/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,06/30/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,07/31/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,08/31/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,09/30/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,10/31/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,81.3084,,,,,11/30/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,12/31/2016,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,01/31/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,02/28/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,03/31/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,04/30/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,05/31/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,06/30/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,07/31/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,08/31/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,09/30/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,10/31/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,11/30/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,12/31/2017,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,01/31/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,02/28/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,03/31/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,04/30/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,05/31/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,06/30/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,07/31/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,08/31/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,09/30/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,10/31/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,11/30/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,12/31/2018,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,01/31/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,02/28/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,03/31/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,04/30/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,05/31/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,06/30/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,07/31/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,08/31/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,09/30/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,10/31/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,11/30/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,12/31/2019,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,01/31/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,02/29/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,03/31/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,04/30/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,05/31/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,06/30/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,07/31/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,08/31/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,09/30/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,10/31/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,11/30/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,12/31/2020,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,01/31/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,02/28/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,03/31/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,04/30/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,05/31/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,06/30/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,07/31/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,08/31/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,09/30/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,10/31/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,11/30/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,12/31/2021,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
001406,,,,,,,,,01/31/2022,S&P/TSX-Consumer Products,SECTOR,CI0775,,,S&P/TSX
130679,39.5000,,,,,,,,12/31/1992,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,41.8300,,,,4.9510,,,,12/31/1993,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,,,4.9510,,,,01/31/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,,,4.9510,,,,02/28/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,,,5.5360,,,,03/31/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,,,5.5360,,,,04/30/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,,,5.5360,,,,05/31/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,,,6.0820,,,,06/30/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,,,6.0820,,,,07/31/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,,,6.0820,,,,08/31/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,,,6.5560,,,,09/30/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,,,6.5560,,,,10/31/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,,,6.5560,,,,11/30/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,46.3600,,,0.0000,6.6010,100.0000,100.0000,100.0000,12/31/1994,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0410,0.0000,6.6010,101.1748,102.4208,99.7046,01/31/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.3830,0.0000,6.6010,108.3485,108.3485,101.3828,02/28/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1420,2.2640,6.6110,111.0134,111.2206,106.9041,03/31/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0220,2.2640,6.6110,108.6673,110.4214,108.1519,04/30/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.4410,2.2640,6.6110,113.7931,113.7931,108.0652,05/31/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1550,2.4720,5.8910,110.7485,113.8500,107.4997,06/30/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0240,2.4720,5.8910,115.4329,115.8216,110.9126,07/31/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.4480,2.4720,5.8910,115.2035,115.7580,114.1506,08/31/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1540,2.5040,5.4420,114.8063,118.5281,114.3200,09/30/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0240,2.5040,5.4420,114.1861,115.9349,112.2160,10/31/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5610,2.5040,5.4420,120.2044,120.2044,114.0884,11/30/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,52.3700,,0.1020,2.7480,4.8050,118.9864,122.0197,116.8627,12/31/1995,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0250,2.7480,4.8050,119.6450,120.0878,116.0049,01/31/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.4700,2.7480,4.8050,121.1098,123.4482,118.9734,02/29/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1640,2.6360,4.4000,122.5534,125.5114,121.2880,03/31/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0250,2.6360,4.4000,125.8215,125.8215,118.4588,04/30/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5410,2.6360,4.4000,129.2125,130.7640,123.6707,05/31/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1070,2.6920,4.7000,124.6315,129.8667,123.4241,06/30/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0230,2.6920,4.7000,122.7306,126.1610,116.7189,07/31/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.4150,2.6920,4.7000,121.9601,125.8901,121.9601,08/31/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.2100,2.5920,4.9500,124.0521,125.3147,118.8409,09/30/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0240,2.5920,4.9500,120.7800,125.2276,119.8321,10/31/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.4880,2.5920,4.9500,125.1706,126.1219,121.0966,11/30/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,51.4100,,0.1660,2.7120,6.2470,119.8093,124.9731,117.2775,12/31/1996,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,2.7120,6.2470,126.6901,129.7387,119.6092,01/31/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.4410,2.7120,6.2470,130.4310,132.0549,126.2225,02/28/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.2100,2.6040,6.7470,123.2065,131.3369,123.2065,03/31/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0240,2.6040,6.7470,125.6884,125.7483,119.9545,04/30/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.4380,2.6040,6.7470,136.9806,136.9806,125.1110,05/31/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.2340,2.7840,6.7210,145.0119,146.0210,137.0117,06/30/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,2.7840,6.7210,147.6264,148.3482,142.9235,07/31/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.4990,2.7840,6.7210,143.2695,150.1305,143.2695,08/31/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1880,2.7480,5.5720,148.8817,148.8817,139.5831,09/30/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0220,2.7480,5.5720,142.8148,150.5734,138.2171,10/31/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5740,2.7480,5.5720,146.4957,146.4957,140.3162,11/30/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,59.4000,,0.1460,2.9680,5.3380,154.5986,154.5986,148.3989,12/31/1997,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,2.9680,5.3380,159.3115,160.1370,149.8541,01/31/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5200,2.9680,5.3380,174.2648,174.2648,161.9531,02/28/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1890,2.8360,2.3290,181.7234,182.3735,173.5341,03/31/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0220,2.8360,2.3290,179.3807,185.5948,176.2749,04/30/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5200,2.8360,2.3290,181.6975,182.4948,175.1704,05/31/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1910,2.9320,3.3390,183.8644,183.8644,175.4284,06/30/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0230,2.9320,3.3390,176.1505,189.0368,176.1505,07/31/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5300,2.9320,3.3390,147.6563,175.0047,147.6563,08/31/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.2170,3.0800,4.9390,143.4234,154.1208,143.4234,09/30/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0800,4.9390,156.4469,156.4469,132.9789,10/31/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.6080,3.0800,4.9390,162.3028,168.7971,159.2352,11/30/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,58.4900,,0.1440,3.0080,5.6210,163.0152,165.9728,155.1221,12/31/1998,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0080,5.6210,160.9244,166.1332,156.8988,01/31/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5540,3.0080,5.6210,146.5209,161.2802,146.5209,02/28/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.2120,3.0640,8.5180,162.2809,164.4419,144.7613,03/31/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0640,8.5180,173.4057,181.3338,160.9906,04/30/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5520,3.0640,8.5180,168.9707,181.4262,166.9520,05/31/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.2130,3.0600,3.7000,181.1235,181.1235,170.4581,06/30/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0600,3.7000,170.0486,181.2741,170.0030,07/31/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5530,3.0600,3.7000,159.5407,169.7529,159.5407,08/31/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.2150,3.0720,3.7600,129.0051,161.3888,126.0163,09/30/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0720,3.7600,138.3990,138.3990,124.1387,10/31/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.6160,3.0720,3.7600,135.8921,145.7878,135.8921,11/30/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,54.8100,,0.1070,2.8920,4.1800,135.3179,137.0050,131.5339,12/31/1999,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0200,2.8920,4.1800,120.4972,129.6748,118.2663,01/31/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5750,2.8920,4.1800,99.9501,120.5119,99.7246,02/29/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1750,3.0800,5.3600,113.4086,113.4086,96.1084,03/31/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0800,5.3600,118.4168,123.5779,114.4757,04/30/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5750,3.0800,5.3600,114.7319,121.5072,114.7319,05/31/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1750,3.0000,10.6300,108.4262,120.6800,106.0214,06/30/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0000,10.6300,107.6274,114.3953,105.8878,07/31/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.6570,3.0000,10.6300,112.9373,117.0737,106.9475,08/31/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1040,3.0440,10.7900,105.1411,114.6561,101.7278,09/30/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0440,10.7900,107.4995,107.4995,97.0882,10/31/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.6440,3.0440,10.7900,105.1241,109.7918,102.2992,11/30/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,62.1000,,0.0930,2.9480,8.5400,117.6856,118.3979,105.3160,12/31/2000,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,2.9480,8.5400,129.0145,129.0145,115.7758,01/31/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5780,2.9480,8.5400,126.9399,132.7122,124.1645,02/28/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1640,2.9680,7.4000,125.6476,135.5753,123.9242,03/31/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,2.9680,7.4000,129.0595,130.7784,121.2646,04/30/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.6490,2.9680,7.4000,130.1560,133.1049,125.9966,05/31/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0940,2.9720,6.5100,133.8514,133.8701,127.8530,06/30/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,2.9720,6.5100,137.0950,138.6169,130.7192,07/31/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.6380,2.9720,6.5100,134.5855,138.4886,133.6257,08/31/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0920,2.9200,5.5500,116.2683,136.4310,107.0194,09/30/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,2.9200,5.5500,129.0757,131.9678,114.8528,10/31/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5870,2.9200,5.5500,136.2279,137.3330,131.1598,11/30/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,55.7700,,0.1710,3.0320,6.8400,147.7876,149.2815,135.6608,12/31/2001,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0320,6.8400,150.4850,150.4850,140.5597,01/31/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.4940,3.0320,6.8400,164.9724,164.9724,144.8298,02/28/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1780,2.6880,7.6600,165.7390,171.7809,161.2027,03/31/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,2.6880,7.6600,171.2101,173.4854,163.0924,04/30/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5620,2.6880,7.6600,172.2932,178.7762,170.2727,05/31/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1700,2.9280,8.9700,170.1036,173.2737,165.2023,06/30/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,2.9280,8.9700,150.7509,169.2278,133.7628,07/31/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5660,2.9280,8.9700,155.4698,162.2283,145.6486,08/31/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1760,2.9680,10.4200,137.7984,156.2079,136.4434,09/30/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,2.9680,10.4200,144.2005,151.0869,126.1393,10/31/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5780,2.9680,10.4200,149.8492,150.3273,138.1994,11/30/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,57.3100,,0.1760,3.0160,11.6400,144.1790,149.1556,143.0450,12/31/2002,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0160,11.6400,134.8395,149.3704,133.1280,01/31/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5050,3.0160,11.6400,133.3139,136.9002,130.5530,02/28/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.2500,3.0200,11.9700,129.7298,138.2608,120.8974,03/31/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0200,11.9700,144.9086,144.9086,131.3127,04/30/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5810,3.0200,11.9700,156.8094,156.8094,142.9663,05/31/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1750,3.0240,11.8200,155.6896,165.5338,155.6885,06/30/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.0240,11.8200,152.2755,160.3250,152.2755,07/31/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5990,3.0240,11.8200,158.3571,159.6121,149.8651,08/31/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.1810,3.1200,12.3500,154.3230,162.4520,152.9739,09/30/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.1200,12.3500,173.0100,173.1088,159.3206,10/31/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5990,3.1200,12.3500,178.0290,178.3024,171.1002,11/30/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,68.6162,,0.2170,3.2640,12.3600,184.6804,185.2657,172.6776,12/31/2003,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.2640,12.3600,185.9552,188.0809,179.5166,01/31/2004,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.5850,3.2640,12.3600,195.1162,195.1162,184.2689,02/29/2004,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.2990,3.5360,13.2900,199.9084,202.9669,192.5615,03/31/2004,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.5360,13.2900,190.2903,200.1828,190.2903,04/30/2004,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,3.5360,13.2900,193.4523,193.4523,179.5586,05/31/2004,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.2670,1.0680,13.9200,194.6146,195.7897,185.7426,06/30/2004,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.0000,1.0680,13.9200,188.6478,192.7602,183.2767,07/31/2004,SP500 Household Durables .I,GIND,AHD.I,,,S&P
130679,,,0.6370,1.0680,13.9200,192.6412,194.8641,183.8279,08/31/2004,SP500 Household Durables .I,GIND,AHD.I,,,S&P
