,gvkey,acominc,act,ap,at,ch,citotal,cshpri,dltt,dvt,ebit,ebitda,gp,icapt,invt,lt,opeps,revt,seq,txdi,txp,txt,sic,ni,pi,txpd,prev_ni,prev2_ni,prev3_ni,t90ret,b5ret,cpiret,SNP500,SNP500_CD
2017,62745,-14.0,282.0,49.0,370.0,69.0,-79.0,21.0,133.0,0.0,-9.0,12.0,196.0,228.0,58.0,275.0,-2.0,613.0,93.0,-2.0,0.0,1.0,3944,-43.0,-82.0,4.0,-84.0,1.0,23.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,62897,-530.0,630.0,124.0,1388.0,144.0,-224.0,50.0,605.0,140.0,356.0,415.0,1577.0,485.0,262.0,1507.0,3.0,2255.0,-120.0,285.0,49.0,450.0,3089,155.0,185.0,123.0,-266.0,223.0,185.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,63593,-4.0,101.0,18.0,140.0,19.0,7.0,3.0,8.0,0.0,11.0,15.0,90.0,83.0,40.0,65.0,2.0,310.0,74.0,-1.0,-1.0,3.0,3420,7.0,11.0,5.0,7.0,3.0,1.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,64891,-199.0,2954.0,147.0,5652.0,668.0,-117.0,82.0,839.0,163.0,675.0,983.0,3849.0,4138.0,791.0,2352.0,4.0,6652.0,3299.0,-39.0,29.0,-6.0,2300,162.0,-105.0,81.0,-100.0,396.0,702.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,65461,-2.0,47.0,21.0,74.0,1.0,-4.0,11.0,11.0,0.0,-1.0,5.0,27.0,34.0,25.0,50.0,-1.0,121.0,23.0,0.0,0.0,0.0,2340,1.0,-4.0,0.0,-4.0,-2.0,-4.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,65765,-6.0,32.0,5.0,39.0,0.0,-2.0,3.0,6.0,0.0,0.0,2.0,15.0,17.0,18.0,29.0,-1.0,56.0,11.0,0.0,0.0,0.0,3060,-4.0,-2.0,0.0,-2.0,0.0,1.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,65850,0.0,20.0,4.0,41.0,4.0,-1.0,21.0,0.0,0.0,-1.0,-1.0,11.0,34.0,11.0,6.0,-1.0,27.0,34.0,0.0,0.0,0.0,3290,-1.0,-1.0,0.0,-1.0,-5.0,-10.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,66261,0.0,55.0,8.0,128.0,3.0,6.0,2.0,28.0,0.0,18.0,23.0,62.0,62.0,34.0,95.0,3.0,152.0,33.0,3.0,0.0,4.0,5700,5.0,10.0,-1.0,6.0,17.0,-15.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,100699,-1124.0,10714.0,2746.0,15920.0,2653.0,-194.0,4409.0,4832.0,0.0,560.0,1173.0,4057.0,7595.0,1955.0,13157.0,-1.0,18406.0,2640.0,32.0,0.0,213.0,3651,661.0,-6.0,185.0,-224.0,-2277.0,-1854.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,105936,-9.0,1649.0,252.0,2212.0,673.0,118.0,69.0,0.0,50.0,277.0,337.0,1174.0,1652.0,457.0,560.0,3.0,2480.0,1621.0,37.0,19.0,154.0,2300,268.0,266.0,81.0,105.0,191.0,174.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,106687,0.0,1.0,0.0,1.0,0.0,-1.0,78.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3949,-2.0,-1.0,0.0,-1.0,0.0,0.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,111486,13.0,1307.0,258.0,2980.0,25.0,335.0,224.0,630.0,84.0,423.0,586.0,963.0,2681.0,945.0,929.0,1.0,2750.0,2051.0,4.0,0.0,14.0,2300,350.0,376.0,15.0,362.0,346.0,304.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,115757,0.0,318.0,53.0,788.0,61.0,129.0,55.0,210.0,0.0,209.0,258.0,404.0,603.0,131.0,394.0,2.0,903.0,393.0,-8.0,0.0,63.0,3480,20.0,191.0,85.0,127.0,93.0,49.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,121142,-15.0,2105.0,505.0,2735.0,736.0,191.0,155.0,71.0,0.0,382.0,465.0,2038.0,2019.0,873.0,786.0,1.0,4180.0,1829.0,-5.0,0.0,149.0,3140,301.0,384.0,56.0,179.0,243.0,231.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,122211,0.0,211.0,36.0,318.0,39.0,25.0,11.0,41.0,4.0,40.0,48.0,130.0,239.0,75.0,120.0,2.0,577.0,197.0,-3.0,4.0,13.0,2510,28.0,39.0,12.0,25.0,16.0,12.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,137432,-1.0,227.0,47.0,317.0,0.0,10.0,7.0,85.0,0.0,13.0,22.0,90.0,241.0,174.0,161.0,1.0,385.0,155.0,0.0,0.0,0.0,2300,1.0,11.0,0.0,10.0,8.0,8.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,140541,-87.0,3953.0,194.0,5831.0,2672.0,577.0,280.0,1579.0,379.0,812.0,1025.0,3296.0,4581.0,469.0,2829.0,2.0,4488.0,3001.0,78.0,0.0,168.0,3100,397.0,759.0,159.0,591.0,460.0,402.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,141459,56.0,2363.0,169.0,5010.0,891.0,787.0,187.0,0.0,382.0,668.0,749.0,1863.0,3802.0,517.0,1207.0,2.0,3087.0,3802.0,-92.0,33.0,-13.0,3812,694.0,682.0,102.0,694.0,510.0,456.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,142546,-2.0,54.0,5.0,95.0,7.0,19.0,33.0,0.0,11.0,29.0,31.0,60.0,69.0,38.0,26.0,0.0,267.0,69.0,1.0,0.0,10.0,3730,28.0,29.0,9.0,19.0,16.0,14.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,150278,-30.0,1017.0,182.0,2067.0,178.0,308.0,47.0,617.0,70.0,444.0,529.0,1612.0,1474.0,548.0,1210.0,5.0,3443.0,857.0,-55.0,9.0,88.0,2300,282.0,391.0,132.0,302.0,258.0,237.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,151423,0.0,3.0,0.0,4.0,2.0,-1.0,52.0,0.0,0.0,-3.0,-3.0,2.0,2.0,0.0,3.0,-1.0,3.0,1.0,0.0,0.0,-2.0,3841,-4.0,-3.0,0.0,-1.0,-4.0,-4.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,156861,-76.0,607.0,241.0,2694.0,41.0,179.0,54.0,1680.0,0.0,286.0,367.0,1218.0,1795.0,183.0,2579.0,2.0,2754.0,112.0,-61.0,29.0,47.0,2510,100.0,188.0,81.0,151.0,202.0,73.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,164276,-1.0,10.0,4.0,12.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,4.0,0.0,20.0,7.0,0.0,0.0,-1.0,3949,1.0,0.0,0.0,0.0,-1.0,0.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,164416,1.0,434.0,116.0,691.0,128.0,53.0,27.0,0.0,0.0,72.0,98.0,458.0,470.0,106.0,221.0,2.0,883.0,470.0,-2.0,7.0,25.0,3990,87.0,76.0,25.0,50.0,41.0,44.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,164755,-44.0,425.0,66.0,543.0,172.0,22.0,72.0,0.0,15.0,34.0,67.0,524.0,368.0,130.0,175.0,0.0,1023.0,368.0,-4.0,5.0,7.0,3021,50.0,18.0,13.0,10.0,-17.0,-84.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,165052,-39.0,2337.0,561.0,4006.0,312.0,-35.0,440.0,765.0,0.0,156.0,329.0,2408.0,2783.0,1158.0,1987.0,0.0,4976.0,2018.0,59.0,0.0,37.0,2300,-47.0,-11.0,36.0,-49.0,256.0,232.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,165728,2.0,213.0,78.0,244.0,62.0,18.0,14.0,0.0,0.0,14.0,21.0,142.0,102.0,56.0,142.0,0.0,415.0,103.0,-2.0,1.0,5.0,2300,12.0,17.0,6.0,12.0,6.0,13.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,166711,0.0,89.0,1.0,1097.0,18.0,-186.0,62.0,602.0,0.0,96.0,101.0,101.0,955.0,0.0,743.0,-2.0,167.0,281.0,-133.0,0.0,-133.0,6794,-11.0,-315.0,0.0,-186.0,-1.0,-3.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,170430,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,-1.0,0.0,0.0,0.0,-2.0,-1.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,171045,-4.0,40.0,0.0,81.0,26.0,-11.0,1.0,0.0,0.0,-20.0,-19.0,-12.0,74.0,1.0,7.0,-8.0,23.0,74.0,-5.0,0.0,-5.0,2300,-18.0,-20.0,0.0,-15.0,-12.0,1.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,175319,-440.0,3386.0,867.0,6894.0,421.0,58.0,367.0,3702.0,222.0,915.0,1038.0,2668.0,4388.0,1874.0,6208.0,1.0,6471.0,686.0,239.0,0.0,473.0,2300,553.0,537.0,57.0,61.0,539.0,428.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,178015,-202.0,1162.0,24.0,1657.0,734.0,340.0,137.0,0.0,0.0,421.0,508.0,1287.0,1359.0,298.0,297.0,2.0,2344.0,1359.0,-19.0,30.0,119.0,2300,258.0,422.0,132.0,303.0,266.0,239.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,183524,-1.0,10.0,1.0,27.0,6.0,-5.0,6.0,4.0,0.0,-5.0,-5.0,1.0,19.0,0.0,12.0,-1.0,5.0,15.0,0.0,0.0,0.0,7812,-10.0,-5.0,0.0,-5.0,-7.0,-4.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,183831,0.0,1.0,0.0,1.0,0.0,-1.0,2836.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3910,-1.0,-1.0,0.0,-1.0,-1.0,-2.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,184070,5.0,2063.0,0.0,3042.0,4.0,107.0,66.0,1357.0,0.0,185.0,187.0,201.0,1747.0,135.0,2652.0,0.0,2009.0,390.0,-9.0,1.0,9.0,3911,49.0,35.0,13.0,26.0,92.0,21.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,184113,0.0,21.0,3.0,26.0,14.0,-20.0,21.0,0.0,1.0,-19.0,-18.0,-1.0,21.0,3.0,5.0,-2.0,5.0,21.0,0.0,0.0,0.0,3651,-22.0,-20.0,0.0,-20.0,-20.0,-14.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,184585,0.0,74.0,1.0,79.0,5.0,3.0,27.0,4.0,0.0,7.0,9.0,21.0,72.0,6.0,11.0,0.0,106.0,68.0,0.0,0.0,2.0,2510,5.0,6.0,0.0,3.0,-2.0,2.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,185195,-1.0,255.0,32.0,373.0,86.0,19.0,36.0,0.0,0.0,31.0,51.0,298.0,283.0,102.0,89.0,0.0,485.0,283.0,-3.0,0.0,8.0,3100,7.0,28.0,24.0,19.0,27.0,38.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,185372,0.0,99.0,19.0,207.0,1.0,0.0,30.0,20.0,0.0,-1.0,4.0,61.0,183.0,58.0,44.0,-1.0,170.0,162.0,-6.0,0.0,-6.0,3949,7.0,-6.0,0.0,-1.0,-9.0,-76.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,186240,0.0,3.0,0.0,5.0,0.0,-8.0,217.0,0.0,0.0,-8.0,-7.0,1.0,4.0,1.0,1.0,-1.0,2.0,4.0,0.0,0.0,0.0,2300,-15.0,-8.0,0.0,-8.0,-5.0,-4.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,198058,-81.0,1164.0,176.0,2409.0,227.0,552.0,165.0,0.0,0.0,701.0,921.0,2661.0,1595.0,549.0,814.0,3.0,4493.0,1592.0,-61.0,60.0,137.0,2300,591.0,688.0,171.0,552.0,839.0,881.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,224604,7.0,582.0,112.0,1020.0,137.0,72.0,25.0,258.0,14.0,86.0,115.0,523.0,710.0,269.0,569.0,2.0,1368.0,450.0,5.0,6.0,16.0,2340,48.0,65.0,8.0,48.0,51.0,43.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,258869,0.0,0.0,72.0,3805.0,282.0,187.0,154.0,1471.0,0.0,345.0,348.0,622.0,3401.0,3105.0,1875.0,1.0,2810.0,1929.0,47.0,38.0,152.0,1531,269.0,339.0,74.0,187.0,195.0,205.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2017,271841,0.0,523.0,77.0,868.0,8.0,-257.0,13.0,161.0,0.0,-160.0,-151.0,-64.0,391.0,297.0,639.0,-20.0,198.0,228.0,-8.0,14.0,-7.0,1520,-109.0,-294.0,0.0,-257.0,-358.0,18.0,0.008854,0.012505,0.021091,0.014628686412534675,0.010512789328971595
2018,2080,-3.0,148.0,27.0,291.0,33.0,8.0,10.0,0.0,5.0,14.0,28.0,278.0,190.0,64.0,101.0,0.0,456.0,190.0,4.0,0.0,3.0,2511,-2.0,12.0,1.0,8.0,18.0,15.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,2444,-364.0,1880.0,527.0,4285.0,294.0,262.0,87.0,1179.0,67.0,492.0,633.0,1466.0,2762.0,943.0,2703.0,4.0,5159.0,1582.0,25.0,0.0,59.0,3510,-131.0,322.0,21.0,265.0,146.0,276.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,2820,1.0,418.0,23.0,674.0,186.0,61.0,9.0,33.0,0.0,70.0,74.0,181.0,490.0,109.0,217.0,6.0,871.0,457.0,-5.0,1.0,17.0,2452,68.0,78.0,17.0,61.0,37.0,28.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,3622,0.0,39.0,3.0,56.0,0.0,3.0,10.0,9.0,3.0,6.0,7.0,20.0,48.0,19.0,17.0,0.0,70.0,39.0,0.0,0.0,2.0,2211,5.0,5.0,1.0,3.0,5.0,6.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,3647,-1.0,132.0,27.0,217.0,21.0,20.0,12.0,0.0,6.0,28.0,35.0,72.0,163.0,53.0,54.0,1.0,323.0,163.0,-3.0,1.0,5.0,2211,5.0,26.0,4.0,20.0,22.0,16.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,4001,-1.0,152.0,17.0,252.0,0.0,-21.0,15.0,120.0,0.0,-4.0,9.0,101.0,179.0,105.0,193.0,-1.0,405.0,58.0,-1.0,0.0,-1.0,2273,15.0,-23.0,2.0,-22.0,-10.0,-6.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,4322,0.0,47.0,0.0,47.0,25.0,-7.0,25.0,0.0,0.0,-4.0,-4.0,1.0,43.0,3.0,3.0,-1.0,15.0,43.0,0.0,0.0,3.0,3651,-3.0,-4.0,0.0,-7.0,-1.0,-1.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,4448,0.0,87.0,5.0,149.0,2.0,23.0,14.0,0.0,7.0,13.0,17.0,47.0,128.0,39.0,21.0,0.0,175.0,128.0,0.0,0.0,6.0,3949,7.0,26.0,4.0,20.0,14.0,11.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,4771,-3.0,189.0,17.0,284.0,27.0,17.0,7.0,0.0,6.0,26.0,33.0,105.0,241.0,96.0,42.0,2.0,489.0,241.0,0.0,0.0,7.0,2510,-33.0,25.0,8.0,17.0,23.0,24.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,5518,-295.0,3082.0,333.0,5262.0,1182.0,186.0,126.0,1695.0,317.0,598.0,766.0,2482.0,3449.0,443.0,3508.0,3.0,4579.0,1754.0,-12.0,0.0,49.0,3944,520.0,270.0,117.0,220.0,396.0,551.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,5572,0.0,555.0,129.0,1621.0,20.0,43.0,27.0,287.0,0.0,189.0,223.0,625.0,1302.0,251.0,606.0,6.0,1489.0,1014.0,21.0,0.0,26.0,3634,168.0,155.0,6.0,44.0,140.0,101.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,5750,0.0,0.0,127.0,1662.0,232.0,4.0,148.0,1598.0,0.0,155.0,158.0,387.0,1144.0,1208.0,2115.0,0.0,1991.0,-454.0,0.0,3.0,3.0,1531,-43.0,8.0,2.0,4.0,-333.0,-3.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,6497,0.0,12.0,1.0,19.0,1.0,-4.0,7.0,0.0,0.0,-1.0,0.0,7.0,14.0,6.0,5.0,-1.0,23.0,14.0,3.0,0.0,3.0,3651,0.0,-1.0,0.0,-4.0,-1.0,1.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,6543,-26.0,518.0,62.0,892.0,134.0,88.0,47.0,0.0,22.0,134.0,163.0,651.0,625.0,184.0,267.0,1.0,1583.0,612.0,17.0,0.0,47.0,2510,68.0,128.0,37.0,80.0,85.0,79.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,6649,-78.0,1524.0,476.0,3382.0,268.0,237.0,134.0,1167.0,201.0,467.0,592.0,997.0,2325.0,633.0,2224.0,2.0,4269.0,1157.0,-4.0,0.0,78.0,2510,333.0,384.0,92.0,305.0,292.0,385.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,6669,-1.0,0.0,1325.0,28566.0,1558.0,1694.0,307.0,7397.0,49.0,2404.0,2566.0,4518.0,22079.0,18586.0,13883.0,6.0,20571.0,14581.0,268.0,0.0,545.0,1531,1849.0,2262.0,376.0,1695.0,810.0,911.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,6865,0.0,0.0,62.0,3001.0,463.0,210.0,56.0,1002.0,67.0,260.0,280.0,610.0,2578.0,2306.0,1425.0,3.0,3065.0,1576.0,3.0,0.0,53.0,1531,238.0,263.0,30.0,210.0,141.0,103.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,7114,-1585.0,32824.0,10795.0,59238.0,10259.0,2753.0,2332.0,8136.0,549.0,3777.0,6483.0,24731.0,25860.0,9308.0,41514.0,0.0,75161.0,16078.0,402.0,728.0,1191.0,3600,2564.0,3564.0,719.0,2222.0,1340.0,1719.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,7116,-860.0,2347.0,537.0,5238.0,594.0,-611.0,345.0,2851.0,0.0,-52.0,220.0,2072.0,3508.0,542.0,4581.0,-2.0,4544.0,656.0,15.0,13.0,116.0,3942,-214.0,-418.0,99.0,-534.0,-1054.0,318.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,7179,-1.0,60.0,2.0,80.0,27.0,2.0,2.0,0.0,1.0,2.0,3.0,19.0,74.0,18.0,5.0,0.0,73.0,74.0,0.0,0.0,0.0,3140,2.0,2.0,1.0,2.0,5.0,4.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,7875,-913.0,7748.0,1019.0,17716.0,495.0,-7005.0,473.0,6696.0,435.0,728.0,1084.0,3358.0,11974.0,1583.0,12438.0,-1.0,8630.0,5243.0,-1022.0,166.0,-1479.0,3990,106.0,-8268.0,292.0,-6918.0,2748.0,527.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,7906,-92.0,15134.0,2279.0,22536.0,4249.0,2037.0,1623.0,3468.0,1265.0,4445.0,5192.0,16703.0,13280.0,5261.0,12724.0,2.0,36397.0,9812.0,647.0,150.0,2392.0,3021,4029.0,4325.0,529.0,1933.0,4240.0,3760.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,7911,0.0,46.0,1.0,57.0,28.0,4.0,3.0,0.0,0.0,5.0,5.0,10.0,49.0,8.0,7.0,1.0,42.0,49.0,-1.0,0.0,1.0,2451,8.0,6.0,1.0,4.0,3.0,5.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,7951,100.0,481.0,24.0,645.0,214.0,8.0,23.0,0.0,11.0,62.0,76.0,313.0,470.0,151.0,175.0,1.0,567.0,470.0,17.0,2.0,57.0,3873,61.0,42.0,20.0,-16.0,35.0,45.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,8219,-5.0,236.0,66.0,699.0,6.0,66.0,16.0,45.0,18.0,88.0,130.0,667.0,475.0,126.0,270.0,3.0,1100.0,429.0,1.0,0.0,18.0,2300,66.0,82.0,20.0,65.0,52.0,30.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,8551,-322.0,3030.0,889.0,11885.0,493.0,929.0,77.0,3061.0,11.0,819.0,1136.0,5211.0,8599.0,1591.0,6347.0,7.0,8914.0,5536.0,-225.0,0.0,-26.0,2300,746.0,510.0,164.0,537.0,549.0,572.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,8823,-1.0,0.0,352.0,10172.0,1110.0,1022.0,283.0,3003.0,108.0,1330.0,1380.0,2392.0,7821.0,7970.0,5355.0,3.0,10188.0,4817.0,362.0,11.0,325.0,1531,1016.0,1347.0,89.0,1022.0,447.0,602.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,9818,-5808.0,48739.0,24743.0,179524.0,14937.0,4640.0,1263.0,5870.0,327.0,6968.0,9730.0,9730.0,40299.0,6524.0,145095.0,3.0,80364.0,27941.0,226.0,1373.0,1429.0,3600,8269.0,6582.0,951.0,4621.0,657.0,1314.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,10124,0.0,232.0,11.0,335.0,38.0,50.0,17.0,0.0,19.0,67.0,99.0,167.0,264.0,31.0,71.0,2.0,496.0,264.0,-4.0,3.0,17.0,3480,32.0,68.0,18.0,50.0,52.0,87.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,10198,-8.0,197.0,24.0,335.0,5.0,16.0,14.0,111.0,5.0,26.0,34.0,129.0,262.0,67.0,184.0,1.0,346.0,150.0,-1.0,1.0,4.0,2300,12.0,21.0,1.0,16.0,15.0,14.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,10839,-41.0,274.0,48.0,601.0,44.0,24.0,18.0,113.0,0.0,30.0,52.0,108.0,503.0,126.0,212.0,1.0,678.0,389.0,-6.0,1.0,-2.0,2200,2.0,30.0,9.0,31.0,32.0,34.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,11465,-2695.0,7898.0,4487.0,18347.0,1498.0,-530.0,67.0,4046.0,308.0,1324.0,1969.0,4107.0,7251.0,2533.0,15142.0,14.0,21037.0,2291.0,14.0,0.0,138.0,3630,1184.0,-21.0,206.0,-183.0,350.0,888.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,11566,-89.0,867.0,202.0,2183.0,143.0,195.0,93.0,438.0,30.0,251.0,283.0,952.0,1429.0,317.0,1191.0,2.0,2239.0,986.0,7.0,0.0,27.0,3140,128.0,227.0,17.0,200.0,0.0,87.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,12395,0.0,0.0,362.0,10244.0,1182.0,751.0,151.0,3125.0,62.0,837.0,858.0,1542.0,7894.0,7768.0,5475.0,4.0,7461.0,4760.0,-22.0,28.0,185.0,1531,590.0,933.0,211.0,748.0,535.0,382.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,12459,0.0,0.0,288.0,3165.0,712.0,797.0,3.0,597.0,0.0,984.0,1004.0,1517.0,2406.0,2107.0,1357.0,219.0,7189.0,1808.0,-1.0,0.0,162.0,1531,878.0,959.0,181.0,797.0,537.0,425.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,12597,-2.0,76.0,7.0,94.0,15.0,1.0,7.0,1.0,0.0,8.0,9.0,36.0,84.0,42.0,11.0,0.0,95.0,82.0,5.0,0.0,7.0,3842,1.0,8.0,1.0,0.0,3.0,3.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,12615,0.0,0.0,131.0,2021.0,135.0,107.0,28.0,667.0,0.0,168.0,174.0,455.0,1523.0,1844.0,1166.0,3.0,2286.0,855.0,4.0,0.0,33.0,1531,127.0,141.0,25.0,107.0,72.0,56.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,12616,269.0,996.0,118.0,2811.0,277.0,155.0,13.0,1.0,69.0,119.0,171.0,1029.0,2237.0,401.0,574.0,6.0,1842.0,2191.0,6.0,18.0,52.0,2340,3.0,143.0,55.0,91.0,112.0,99.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,12689,-10.0,0.0,259.0,5073.0,575.0,177.0,87.0,1390.0,8.0,355.0,357.0,805.0,3478.0,3582.0,2986.0,3.0,4547.0,2087.0,189.0,0.0,197.0,1531,268.0,367.0,11.0,170.0,180.0,105.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,13354,-15.0,265.0,34.0,575.0,51.0,64.0,24.0,9.0,0.0,-20.0,-7.0,144.0,459.0,117.0,125.0,0.0,507.0,455.0,-18.0,2.0,-18.0,3651,-47.0,-25.0,2.0,35.0,4.0,-3.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,13906,3.0,285.0,34.0,395.0,121.0,39.0,9.0,0.0,4.0,63.0,76.0,254.0,279.0,88.0,116.0,4.0,544.0,279.0,8.0,7.0,27.0,3690,51.0,68.0,14.0,40.0,35.0,13.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,14311,-63.0,1485.0,346.0,4124.0,161.0,317.0,62.0,1896.0,149.0,442.0,653.0,1659.0,2769.0,969.0,3251.0,6.0,6082.0,873.0,23.0,4.0,93.0,3790,323.0,429.0,73.0,335.0,172.0,212.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
2018,14447,1657.0,26963.0,6083.0,85065.0,5277.0,7255.0,2514.0,6875.0,3108.0,11426.0,13670.0,37965.0,45752.0,14294.0,46188.0,2.0,53610.0,36972.0,-65.0,615.0,2861.0,2330,8047.0,10863.0,2604.0,7274.0,6166.0,4200.0,0.018767,0.015308,0.019103,-0.01076527625058532,-0.03717665415008431
