gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,cshi,csho,costat,ggroup,New Issues (IPOs are 0),Stock Split,,* Assuming all new stock offerings happen after stock split
8101,20071130,2007,INDL,C,D,STD,ZZ,SEALY CORP,USD,90.413,90.413,I,2520,-0.146,0.815258654,,
8101,20081130,2008,INDL,C,D,STD,ZZ,SEALY CORP,USD,91.518,91.518,I,2520,1.105,1.013858885,,
8101,20091130,2009,INDL,C,D,STD,ZZ,SEALY CORP,USD,94.417,94.417,I,2520,2.899,1.019368839,,
8101,20101130,2010,INDL,C,D,STD,ZZ,SEALY CORP,USD,97.688,97.688,I,2520,3.271,1.003822599,,
8101,20111130,2011,INDL,C,D,STD,ZZ,SEALY CORP,USD,100.916,100.916,I,2520,3.228,0.999574085,,
8101,20121130,2012,INDL,C,D,STD,ZZ,SEALY CORP,USD,104.977,104.322,I,2520,4.061,1.001709172,,
8150,19990131,1998,INDL,C,D,STD,ONEI,ONEIDA LTD,USD,17.423,16.607,I,2520,0,1,,
8150,20000131,1999,INDL,C,D,STD,ONEI,ONEIDA LTD,USD,17.603,16.534,I,2520,0.18,0.995604263,,
8150,20010131,2000,INDL,C,D,STD,ONEI,ONEIDA LTD,USD,17.703,16.388,I,2520,0.1,0.980495393,,
8150,20020131,2001,INDL,C,D,STD,ONEI,ONEIDA LTD,USD,17.809,16.524,I,2520,0.106,1.002183406,,
8150,20030131,2002,INDL,C,D,STD,ONEI,ONEIDA LTD,USD,17.837,16.551,I,2520,0.028,0.995249549,,
8150,20040131,2003,INDL,C,D,STD,ONEI,ONEIDA LTD,USD,17.883,16.734,I,2520,0.046,1.009349177,,
8150,20050131,2004,INDL,C,D,STD,ONEI,ONEIDA LTD,USD,47.781,46.632,I,2520,29.898,2.779022646,,
8150,20060131,2005,INDL,C,D,STD,ONEI,ONEIDA LTD,USD,47.781,46.632,I,2520,0,0.609329675,,
8184,19991231,1999,INDL,C,D,STD,OHC.B,ORIOLE HOMES CORP  -CL B,USD,4.626,4.626,I,2520,0,1,,
8184,20001231,2000,INDL,C,D,STD,OHC.B,ORIOLE HOMES CORP  -CL B,USD,4.626,4.626,I,2520,0,1,,
8184,20011231,2001,INDL,C,D,STD,OHC.B,ORIOLE HOMES CORP  -CL B,USD,4.626,4.626,I,2520,0,1,,
8193,19991231,1999,INDL,C,D,STD,GOSHA,OSHKOSH B'GOSH INC  -CL A,USD,12.602,12.602,I,2520,0,1,,
8193,20001231,2000,INDL,C,D,STD,GOSHA,OSHKOSH B'GOSH INC  -CL A,USD,12.172,12.172,I,2520,-0.43,0.965878432,,
8193,20011231,2001,INDL,C,D,STD,GOSHA,OSHKOSH B'GOSH INC  -CL A,USD,12.228,12.228,I,2520,0.056,1.041389882,,
8193,20021231,2002,INDL,C,D,STD,GOSHA,OSHKOSH B'GOSH INC  -CL A,USD,11.953,11.953,I,2520,-0.275,0.97305438,,
8193,20031231,2003,INDL,C,D,STD,GOSHA,OSHKOSH B'GOSH INC  -CL A,USD,11.621,11.621,I,2520,-0.332,0.995119027,,
8193,20041231,2004,INDL,C,D,STD,GOSHA,OSHKOSH B'GOSH INC  -CL A,USD,11.762,11.762,I,2520,0.141,1.041899194,,
8202,19991231,1999,INDL,C,D,STD,9975B,OUTBOARD MARINE CORP,USD,20.4,20.4,I,2520,0,1,,
8219,19990531,1998,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,7.932,7.932,A,2520,0,1,,
8219,20000531,1999,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,7.651,7.651,A,2520,-0.281,0.964573878,,
8219,20010531,2000,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,7.406,7.406,A,2520,-0.245,1.004884668,,
8219,20020531,2001,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,7.515,7.515,A,2520,0.109,1.049434437,,
8219,20030531,2002,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,7.522,7.522,A,2520,0.007,0.986621196,,
8219,20040531,2003,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.215,16.215,A,2520,8.693,2.153672466,,
8219,20050531,2004,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.884,16.884,A,2520,0.669,0.677854505,,
8219,20060531,2005,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,17.646,17.646,A,2520,0.762,1.00529824,,
8219,20070531,2006,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,17.843,17.843,A,2520,0.197,0.969306823,,
8219,20080131,2007,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.049,16.049,A,2520,-1.794,0.889634146,,
8219,20090131,2008,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,15.866,15.866,A,2520,-0.183,1.113012978,,
8219,20100131,2009,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.461,16.461,A,2520,0.595,1.049607856,,
8219,20110131,2010,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.511,16.511,A,2520,0.05,0.968046435,,
8219,20120131,2011,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.522,16.522,A,2520,0.011,0.99764507,,
8219,20130131,2012,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.595,16.595,A,2520,0.073,1.003750076,,
8219,20140131,2013,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.416,16.416,A,2520,-0.179,0.98488121,,
8219,20150131,2014,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.478,16.478,A,2520,0.062,1.014842643,,
8219,20160131,2015,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.601,16.601,A,2520,0.123,1.003688029,,
8219,20170131,2016,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.769,16.769,A,2520,0.168,1.002690744,,
8219,20180131,2017,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.839,16.839,A,2520,0.07,0.994213851,,
8219,20190131,2018,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.959,16.959,A,2520,0.12,1.002957005,,
8219,20200131,2019,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,17.04,17.04,A,2520,0.081,0.997716494,,
8219,20210131,2020,INDL,C,D,STD,OXM,OXFORD INDUSTRIES INC,USD,16.889,16.889,A,2520,-0.151,0.98644939,,
8330,19991231,1999,INDL,C,D,STD,LVCI,LEVCOR INTERNATIONAL INC,USD,2.354,2.3,I,2520,0,1,,
8330,20001231,2000,INDL,C,D,STD,LVCI,LEVCOR INTERNATIONAL INC,USD,2.376,2.319,I,2520,0.022,1.00826087,,
8330,20011231,2001,INDL,C,D,STD,LVCI,LEVCOR INTERNATIONAL INC,USD,2.384,2.326,I,2520,0.008,0.993592482,,
8330,20021231,2002,INDL,C,D,STD,LVCI,LEVCOR INTERNATIONAL INC,USD,2.396,2.338,I,2520,0.012,1.001713796,,
8330,20031231,2003,INDL,C,D,STD,LVCI,LEVCOR INTERNATIONAL INC,USD,5.158,5.1,I,2520,2.762,2.170212766,,
8330,20041231,2004,INDL,C,D,STD,LVCI,LEVCOR INTERNATIONAL INC,USD,5.33,5.33,I,2520,0.172,0.677944543,,
8330,20051231,2005,INDL,C,D,STD,LVCI,LEVCOR INTERNATIONAL INC,USD,5.332,5.332,I,2520,0.002,0.969102145,,
8330,20061231,2006,INDL,C,D,STD,LVCI,LEVCOR INTERNATIONAL INC,USD,5.332,5.332,I,2520,0,0.999625047,,
8330,20071231,2007,INDL,C,D,STD,LVCI,LEVCOR INTERNATIONAL INC,USD,5.332,5.332,I,2520,0,1,,
8551,19990131,1998,INDL,C,D,STD,PVH,PVH CORP,USD,27.288,27.288,A,2520,0,1,,
8551,20000131,1999,INDL,C,D,STD,PVH,PVH CORP,USD,27.29,27.29,A,2520,0.002,1.000073292,,
8551,20010131,2000,INDL,C,D,STD,PVH,PVH CORP,USD,27.428,27.403,A,2520,0.138,1.004067126,,
8551,20020131,2001,INDL,C,D,STD,PVH,PVH CORP,USD,27.646,27.622,A,2520,0.218,1.00294107,,
8551,20030131,2002,INDL,C,D,STD,PVH,PVH CORP,USD,27.813,27.784,A,2520,0.167,0.997988506,,
8551,20040131,2003,INDL,C,D,STD,PVH,PVH CORP,USD,30.646,30.613,A,2520,2.833,1.095238095,,
8551,20050131,2004,INDL,C,D,STD,PVH,PVH CORP,USD,32.453,32.413,A,2520,1.807,0.969114393,,
8551,20060131,2005,INDL,C,D,STD,PVH,PVH CORP,USD,43.236,43.236,A,2520,10.783,1.263471654,,
8551,20070131,2006,INDL,C,D,STD,PVH,PVH CORP,USD,55.85,55.849,A,2520,12.614,1.033876969,,
8551,20080131,2007,INDL,C,D,STD,PVH,PVH CORP,USD,56.506,51.284,A,2520,0.656,0.749076143,,
8551,20090131,2008,INDL,C,D,STD,PVH,PVH CORP,USD,56.709,51.487,A,2520,0.203,0.991278398,,
8551,20100131,2009,INDL,C,D,STD,PVH,PVH CORP,USD,57.139,51.902,A,2520,0.43,1.004101374,,
8551,20110131,2010,INDL,C,D,STD,PVH,PVH CORP,USD,67.235,67.066,A,2520,10.096,1.281548574,,
8551,20120131,2011,INDL,C,D,STD,PVH,PVH CORP,USD,68.298,68.048,A,2520,1.063,0.881884866,,
8551,20130131,2012,INDL,C,D,STD,PVH,PVH CORP,USD,73.324,72.911,A,2520,5.026,1.054984011,,
8551,20140131,2013,INDL,C,D,STD,PVH,PVH CORP,USD,82.68,82.167,A,2520,9.356,1.054274606,,
8551,20150131,2014,INDL,C,D,STD,PVH,PVH CORP,USD,83.116,82.513,A,2520,0.436,0.9015548,,
8551,20160131,2015,INDL,C,D,STD,PVH,PVH CORP,USD,83.546,81.488,A,2520,0.43,0.982386768,,
8551,20170131,2016,INDL,C,D,STD,PVH,PVH CORP,USD,83.923,78.552,A,2520,0.377,0.95891013,,
8551,20180131,2017,INDL,C,D,STD,PVH,PVH CORP,USD,84.851,77.179,A,2520,0.928,0.977828175,,
8551,20190131,2018,INDL,C,D,STD,PVH,PVH CORP,USD,85.446,75.403,A,2520,0.595,0.965380824,,
8551,20200131,2019,INDL,C,D,STD,PVH,PVH CORP,USD,85.89,72.293,A,2520,0.444,0.951248717,,
8551,20210131,2020,INDL,C,D,STD,PVH,PVH CORP,USD,86.293,71.159,A,2520,0.403,0.978305402,,
8559,19991231,1999,INDL,C,D,STD,PHOC,PHOTO CONTROL CORP,USD,1.604,1.604,I,2520,0,1,,
8559,20001231,2000,INDL,C,D,STD,PHOC,PHOTO CONTROL CORP,USD,1.604,1.604,I,2520,0,1,,
8559,20011231,2001,INDL,C,D,STD,PHOC,PHOTO CONTROL CORP,USD,1.604,1.604,I,2520,0,1,,
8559,20021231,2002,INDL,C,D,STD,PHOC,PHOTO CONTROL CORP,USD,1.604,1.604,I,2520,0,1,,
8559,20031231,2003,INDL,C,D,STD,PHOC,PHOTO CONTROL CORP,USD,1.604,1.604,I,2520,0,1,,
8594,19990331,1998,INDL,C,D,STD,PIO.1,PIONEER CORP,USD,179.573,179.573,I,2520,0,1,,
8594,20000331,1999,INDL,C,D,STD,PIO.1,PIONEER CORP,USD,179.588,179.588,I,2520,0.015,1.000083531,,
8594,20010331,2000,INDL,C,D,STD,PIO.1,PIONEER CORP,USD,179.894,179.894,I,2520,0.306,1.00162024,,
8594,20020331,2001,INDL,C,D,STD,PIO.1,PIONEER CORP,USD,180.064,180.06,I,2520,0.17,0.999223085,,
8594,20030331,2002,INDL,C,D,STD,PIO.1,PIONEER CORP,USD,180.064,175.435,I,2520,0,0.973395106,,
8594,20040331,2003,INDL,C,D,STD,PIO.1,PIONEER CORP,USD,180.064,175.431,I,2520,0,0.9999772,,
8594,20050331,2004,INDL,C,D,STD,PIO.1,PIONEER CORP,USD,180.064,174.429,I,2520,0,0.994288353,,
8657,19991231,1999,INDL,C,D,STD,PRDCQ,PRIMARY PDC INC,USD,75.428,44.616,I,2520,0,1,,
8657,20001231,2000,INDL,C,D,STD,PRDCQ,PRIMARY PDC INC,USD,75.428,45.532,I,2520,0,1.020530751,,
8819,19991031,1999,INDL,C,D,STD,PLFC,PULASKI FURNITURE CORP,USD,2.862,2.862,I,2520,0,1,,
8823,19991231,1999,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,43.264,43.264,A,2520,0,1,,
8823,20001231,2000,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,41.567,41.567,A,2520,-1.697,0.960775703,,
8823,20011231,2001,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,59.249,59.249,A,2520,17.682,1.486054678,,
8823,20021231,2002,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,61.125,61.125,A,2520,1.876,0.794543162,,
8823,20031231,2003,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,62.576,62.576,A,2520,1.451,0.993254075,,
8823,20041231,2004,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,127.874,127.874,A,2520,65.298,1.997188686,,
8823,20051231,2005,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,257.031,257.031,A,2520,129.157,1.330581037,,
8823,20061231,2006,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,255.315,255.315,A,2520,-1.716,0.66111583,,
8823,20071231,2007,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,257.099,257.099,A,2520,1.784,1.013801316,,
8823,20081231,2008,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,258.169,258.169,A,2520,1.07,0.997241997,,
8823,20091231,2009,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,380.69,380.69,A,2520,122.521,1.468490466,,
8823,20101231,2010,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,382.028,382.028,A,2520,1.338,0.759180543,,
8823,20111231,2011,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,382.608,382.608,A,2520,0.58,0.998022777,,
8823,20121231,2012,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,386.608,386.608,A,2520,4,1.008925123,,
8823,20131231,2013,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,381.3,381.3,A,2520,-5.308,0.976170483,,
8823,20141231,2014,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,369.459,369.459,A,2520,-11.841,0.98262463,,
8823,20151231,2015,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,349.148,349.148,A,2520,-20.311,0.97631551,,
8823,20161231,2016,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,319.09,319.09,A,2520,-30.058,0.970359175,,
8823,20171231,2017,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,286.752,286.752,A,2520,-32.338,0.9921116,,
8823,20181231,2018,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,277.11,277.11,A,2520,-9.642,1.089208927,,
8823,20191231,2019,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,270.235,270.235,A,2520,-6.875,1.010345163,,
8823,20201231,2020,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,266.464,266.464,A,2520,-3.771,1.011786148,,
8823,20211231,2021,INDL,C,D,STD,PHM,PULTEGROUP INC,USD,249.326,249.326,A,2520,-17.138,0.949115507,,
8990,19991231,1999,INDL,C,D,STD,RCOTQ,RECOTON CORP,USD,12.971,11.733,I,2520,0,1,,
8990,20001231,2000,INDL,C,D,STD,RCOTQ,RECOTON CORP,USD,12.987,11.748,I,2520,0.016,1.001278445,,
8990,20011231,2001,INDL,C,D,STD,RCOTQ,RECOTON CORP,USD,13.557,12.284,I,2520,0.57,1.044202652,,
9004,19991231,1999,INDL,C,D,STD,RBK,REEBOK INTERNATIONAL LTD,USD,92.986,56.27,I,2520,0,1,,
9004,20001231,2000,INDL,C,D,STD,RBK,REEBOK INTERNATIONAL LTD,USD,96.208,57.492,I,2520,3.222,1.021716723,,
9004,20011231,2001,INDL,C,D,STD,RBK,REEBOK INTERNATIONAL LTD,USD,98.05,59.039,I,2520,1.842,0.972411635,,
9004,20021231,2002,INDL,C,D,STD,RBK,REEBOK INTERNATIONAL LTD,USD,99.235,60.224,I,2520,1.185,0.989208456,,
9004,20031231,2003,INDL,C,D,STD,RBK,REEBOK INTERNATIONAL LTD,USD,101.081,59.608,I,2520,1.846,0.970672051,,
9004,20041231,2004,INDL,C,D,STD,RBK,REEBOK INTERNATIONAL LTD,USD,101.827,59.208,I,2520,0.746,0.963452338,,
9017,19991231,1999,INDL,C,D,STD,AFBR,ASIA FIBER HOLDINGS LTD,USD,0.075,0.075,I,2520,0,1,,
9017,20001231,2000,INDL,C,D,STD,AFBR,ASIA FIBER HOLDINGS LTD,USD,9.953,9.953,I,2520,9.878,132.7066667,,
9017,20011231,2001,INDL,C,D,STD,AFBR,ASIA FIBER HOLDINGS LTD,USD,24.881,24.881,I,2520,14.928,1.254651808,,
9043,19991231,1999,INDL,C,D,STD,0138A,REMINGTON ARMS COMPANY INC,USD,0.768,0.768,I,2520,0,1,,
9043,20001231,2000,INDL,C,D,STD,0138A,REMINGTON ARMS COMPANY INC,USD,0.763,0.763,I,2520,-0.005,0.993489583,,
9043,20011231,2001,INDL,C,D,STD,0138A,REMINGTON ARMS COMPANY INC,USD,0.763,0.763,I,2520,0,1.006596306,,
9259,19991130,1999,INDL,C,D,STD,ROWC,ROWE COMPANIES,USD,16.513,13.261,A,2520,0,1,,
9259,20001130,2000,INDL,C,D,STD,ROWC,ROWE COMPANIES,USD,16.52,13.114,A,2520,0.007,0.988914863,,
9259,20011130,2001,INDL,C,D,STD,ROWC,ROWE COMPANIES,USD,16.548,13.135,A,2520,0.028,1.001066992,,
9259,20021130,2002,INDL,C,D,STD,ROWC,ROWE COMPANIES,USD,16.585,13.165,A,2520,0.037,1.000151941,,
9259,20031130,2003,INDL,C,D,STD,ROWC,ROWE COMPANIES,USD,16.587,13.166,A,2520,0.002,0.99727314,,
9259,20041130,2004,INDL,C,D,STD,ROWC,ROWE COMPANIES,USD,16.675,13.248,A,2520,0.088,1.006075334,,
9259,20051130,2005,INDL,C,D,STD,ROWC,ROWE COMPANIES,USD,16.726,13.292,A,2520,0.051,0.99670066,,
9289,19991231,1999,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,25.326,20.573,A,2520,0,1,,
9289,20001231,2000,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,25.414,19.856,A,2520,0.088,0.965148496,,
9289,20011231,2001,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,25.862,20.23,A,2520,0.448,1.014340152,,
9289,20021231,2002,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.164,20.525,A,2520,0.302,0.992600832,,
9289,20031231,2003,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.297,20.661,A,2520,0.133,0.992029577,,
9289,20041231,2004,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.46,20.824,A,2520,0.163,1.001442724,,
9289,20051231,2005,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.472,20.836,A,2520,0.012,0.99280507,,
9289,20061231,2006,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.712,21.076,A,2520,0.24,1.010936301,,
9289,20071231,2007,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.728,21.3,A,2520,0.016,0.99924939,,
9289,20081231,2008,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.728,21.469,A,2520,0,1.007177707,,
9289,20091231,2009,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.728,21.5,A,2520,0,1.001443942,,
9289,20101231,2010,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.728,21.565,A,2520,0,1.003023256,,
9289,20111231,2011,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.728,21.757,A,2520,0,1.008903316,,
9289,20121231,2012,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.728,21.843,A,2520,0,1.003952751,,
9289,20131231,2013,INDL,C,D,STD,KIDBQ,KID BRANDS INC,USD,26.728,22.085,A,2520,0,1.011079064,,
9293,19991231,1999,INDL,C,D,STD,RML.1,RUSSELL CORP,USD,41.42,32.814,I,2520,0,1,,
9293,20001231,2000,INDL,C,D,STD,RML.1,RUSSELL CORP,USD,41.42,31.896,I,2520,0,0.972024136,,
9293,20011231,2001,INDL,C,D,STD,RML.1,RUSSELL CORP,USD,41.42,32.008,I,2520,0,1.003511412,,
9293,20021231,2002,INDL,C,D,STD,RML.1,RUSSELL CORP,USD,41.42,32.186,I,2520,0,1.00556111,,
9293,20031231,2003,INDL,C,D,STD,RML.1,RUSSELL CORP,USD,41.42,32.523,I,2520,0,1.010470391,,
9293,20041231,2004,INDL,C,D,STD,RML.1,RUSSELL CORP,USD,41.42,32.765,I,2520,0,1.007440888,,
9293,20051231,2005,INDL,C,D,STD,RML.1,RUSSELL CORP,USD,41.42,33.129,I,2520,0,1.011109416,,
9302,19991231,1999,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,13.851,13.851,I,2520,0,1,,
9302,20001231,2000,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,13.249,13.249,I,2520,-0.602,0.956537434,,
9302,20011231,2001,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,13.217,13.217,I,2520,-0.032,1.045069977,,
9302,20021231,2002,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,25.26,25.26,I,2520,12.043,1.915813424,,
9302,20031231,2003,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,24.276,24.276,I,2520,-0.984,0.650778758,,
9302,20041231,2004,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,47.348,47.348,I,2520,23.072,2.032800962,,
9302,20051231,2005,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,46.368,46.368,I,2520,-0.98,0.658449304,,
9302,20061231,2006,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,42.613,42.613,I,2520,-3.755,0.938860492,,
9302,20071231,2007,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,42.151,42.151,I,2520,-0.462,1.084744454,,
9302,20081231,2008,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,42.754,42.754,I,2520,0.603,1.025546307,,
9302,20091231,2009,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,43.845,43.845,I,2520,1.091,1.011255391,,
9302,20101231,2010,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,44.188,44.188,I,2520,0.343,0.983354104,,
9302,20111231,2011,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,44.414,44.414,I,2520,0.226,0.997372617,,
9302,20121231,2012,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,45.175,45.175,I,2520,0.761,1.011984767,,
9302,20131231,2013,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,46.235,46.235,I,2520,1.06,1.006509056,,
9302,20141231,2014,INDL,C,D,STD,RYL,RYLAND GROUP INC,USD,46.296,46.296,I,2520,0.061,0.97887726,,
9382,19991231,1999,INDL,C,D,STD,3SLNTE,SALANT CORP,USD,10,9.901,I,2520,0,1,,
9382,20001231,2000,INDL,C,D,STD,3SLNTE,SALANT CORP,USD,10,9.901,I,2520,0,1,,
9382,20011231,2001,INDL,C,D,STD,3SLNTE,SALANT CORP,USD,10,9.901,I,2520,0,1,,
9382,20021231,2002,INDL,C,D,STD,3SLNTE,SALANT CORP,USD,10,8.782,I,2520,0,0.886981113,,
9402,19990630,1999,INDL,C,D,STD,MSI.2,MOVIE STAR INC,USD,16.897,14.88,I,2520,0,1,,
9402,20000630,2000,INDL,C,D,STD,MSI.2,MOVIE STAR INC,USD,16.914,14.897,I,2520,0.017,1.001142473,,
9402,20010630,2001,INDL,C,D,STD,MSI.2,MOVIE STAR INC,USD,16.954,14.937,I,2520,0.04,1.001542175,,
9402,20020630,2002,INDL,C,D,STD,MSI.2,MOVIE STAR INC,USD,17.102,15.085,I,2520,0.148,1.007211057,,
9402,20030630,2003,INDL,C,D,STD,MSI.2,MOVIE STAR INC,USD,17.412,15.395,I,2520,0.31,1.010634806,,
9402,20040630,2004,INDL,C,D,STD,MSI.2,MOVIE STAR INC,USD,17.617,15.6,I,2520,0.205,0.993314231,,
9402,20050630,2005,INDL,C,D,STD,MSI.2,MOVIE STAR INC,USD,17.657,15.64,I,2520,0.04,0.989560266,,
9402,20060630,2006,INDL,C,D,STD,MSI.2,MOVIE STAR INC,USD,17.755,15.738,I,2520,0.098,1.00369898,,
9402,20070630,2007,INDL,C,D,STD,MSI.2,MOVIE STAR INC,USD,18.44,16.423,I,2520,0.685,1.037067441,,
9643,19991231,1999,INDL,C,D,STD,SHX,SHAW INDUSTRIES INC,USD,132.664,132.664,I,2520,0,1,,
9679,19990331,1998,INDL,C,D,STD,SSMH,SHOPSMITH INC,USD,2.605,2.517,I,2520,0,1,,
9679,20000331,1999,INDL,C,D,STD,SSMH,SHOPSMITH INC,USD,2.605,2.517,I,2520,0,1,,
9679,20010331,2000,INDL,C,D,STD,SSMH,SHOPSMITH INC,USD,2.605,2.605,I,2520,0,1.034962257,,
9679,20020331,2001,INDL,C,D,STD,SSMH,SHOPSMITH INC,USD,2.605,2.605,I,2520,0,1,,
9679,20030331,2002,INDL,C,D,STD,SSMH,SHOPSMITH INC,USD,2.605,2.605,I,2520,0,1,,
9679,20040331,2003,INDL,C,D,STD,SSMH,SHOPSMITH INC,USD,2.605,2.605,I,2520,0,1,,
9679,20050331,2004,INDL,C,D,STD,SSMH,SHOPSMITH INC,USD,2.605,2.605,I,2520,0,1,,
9761,19990531,1998,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,9,I,2520,0,1,,
9761,20000531,1999,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.683,I,2520,0,0.964777778,,
9761,20010531,2000,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,0.96637107,,
9761,20020531,2001,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20030531,2002,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20040531,2003,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20050531,2004,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20060531,2005,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20070531,2006,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20080531,2007,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20090531,2008,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20100531,2009,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20110531,2010,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20120531,2011,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20130531,2012,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20140531,2013,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20150531,2014,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
9761,20160531,2015,INDL,C,D,STD,SKY.1,SKYLINE CORP,USD,11.217,8.391,I,2520,0,1,,
