gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,fyr,apdedate,fdate,act,ap,at,capx,ch,csho,dp,dvt,ebit,ebitda,glp,gp,invt,lt,ni,oiadp,oibdp,opeps,opincar,opiti,rect,txndba,txndbl,txndbr,txp,txt,xt,costat,prcc_c,prcc_f,ggroup,sic
011466,12/31/1983,1983,INDL,C,D,STD,USD,12,,,862.7870,112.0060,1314.8570,44.3860,,15.7290,38.8530,24.8900,94.5070,133.3600,,394.9490,388.3900,689.4710,51.7830,94.5070,133.3600,,,,225.5290,,,,22.6850,35.8500,,I,47.7500,47.7500,2520,3630
011466,12/31/1984,1984,INDL,C,D,STD,USD,12,,,735.0400,79.6620,1189.2030,66.0560,,15.7580,32.8660,25.3860,80.6150,113.4810,,367.3860,399.0750,675.9940,-79.3340,80.6150,113.4810,,,,193.6410,,,,3.5710,25.5420,,I,29.0000,29.0000,2520,3630
011466,12/31/1985,1985,INDL,C,D,STD,USD,12,,,700.5010,93.3550,1139.9360,104.5100,,15.8160,34.8680,25.2680,64.4550,99.3230,,373.9680,365.7570,617.1980,34.1030,64.4540,99.3230,,,,257.9070,,,,2.1990,16.8000,,I,34.7500,34.7500,2520,3630
011486,01/31/1980,1979,INDL,C,D,STD,USD,1,,,584.6640,130.0320,888.2670,54.8220,16.5110,10.8310,25.8770,13.2210,96.4950,122.3720,,516.1620,387.0120,610.3590,39.7010,96.4940,122.3720,,,,160.8140,,,,0.0000,24.2890,,I,16.7500,15.8750,2520,2273
011486,01/31/1981,1980,INDL,C,D,STD,USD,1,,,1031.3670,257.0550,1705.2960,89.3270,20.6340,13.8440,38.0270,15.0110,118.5060,156.5330,,156.5330,699.6550,1380.5720,8.2760,118.5060,156.5330,,,,230.1100,,,,0.0000,-0.9320,,I,13.5000,13.8750,2520,2273
011486,01/31/1982,1981,INDL,C,D,STD,USD,1,,,890.2340,203.0550,1552.5090,36.9210,35.7480,14.2080,43.7490,9.5020,113.9020,157.6510,,157.6510,589.3200,1500.0870,-258.2530,113.9020,157.6510,,,,88.2890,,,,0.0000,-58.4610,,I,9.3750,8.7500,2520,2273
011486,01/31/1983,1982,INDL,C,D,STD,USD,1,,,1406.6160,109.9120,1898.6050,39.9420,105.0240,14.3850,34.0460,0.4920,-8.5610,25.4850,,25.4850,501.1890,2099.6530,-248.6820,-8.5610,25.4850,,,,541.6380,,,,0.0000,1.6360,,I,3.8120,6.8750,2520,2273
011486,01/31/1984,1983,INDL,C,D,STD,USD,1,,,1140.1420,147.5590,1638.9450,105.9610,,14.3850,38.2480,0.0000,24.1450,62.3930,,62.3930,512.3270,1817.4670,24.7940,24.1450,62.3930,,,,324.2510,,,,0.0000,10.2310,,I,4.8120,5.0000,2520,2273
011486,01/31/1985,1984,INDL,C,D,STD,USD,1,,,930.9010,147.4260,1313.0080,59.5690,,95.9030,42.6350,0.0000,37.3160,79.9510,,79.9510,460.1230,972.6750,296.5360,37.3160,79.9510,,,,296.8110,,,,0.0000,12.2930,,I,2.8120,3.8750,2520,2273
011486,01/31/1986,1985,INDL,C,D,STD,USD,1,,,1792.6220,238.2950,2648.2980,93.2730,,133.8540,47.5010,29.9940,148.0350,195.5360,,837.4670,723.2920,1671.3710,76.1300,148.0350,195.5360,,,,595.2170,,,,0.0000,21.5160,,I,4.7500,4.7500,2520,2273
011486,01/31/1987,1986,INDL,C,D,STD,USD,1,,,2150.6710,397.1850,4416.8650,150.2240,,239.0500,89.1190,18.3210,259.9000,349.0190,,1449.2770,1093.5840,3360.5930,83.7500,259.9000,349.0190,,,,799.4730,,,,0.0000,28.8410,,I,3.5000,4.0000,2520,2273
011486,01/31/1988,1987,INDL,C,D,STD,USD,1,,,2007.8110,273.9880,4024.0800,194.7490,51.2920,47.7700,108.5230,4.5240,274.2320,382.7550,,1081.3270,645.8650,2787.6140,180.5110,274.2320,382.7550,,,,581.8270,,,,0.0000,27.5310,,I,11.5000,9.7500,2520,2273
011486,01/31/1989,1988,INDL,C,D,STD,USD,1,,,1468.4780,297.2610,3573.3210,148.7330,37.4110,47.6750,134.6390,4.5240,166.3870,301.0260,,1184.7530,760.7720,2465.4840,-122.5420,166.3870,301.0260,,,,465.3230,,,,0.0000,19.7610,,I,7.2500,7.7500,2520,2273
011486,01/31/1990,1989,INDL,C,D,STD,USD,1,,,1115.4240,229.5440,2816.7720,80.8750,217.0040,47.8080,112.0060,245.3140,73.9000,185.9060,,844.5570,464.4640,1733.1910,233.8580,73.9000,185.9060,,,,386.5270,,,,0.0000,8.1430,,I,6.8750,6.8750,2520,2273
011486,01/31/1991,1990,INDL,C,D,STD,USD,1,,,804.4290,152.9580,2299.7070,72.2850,145.7700,47.8080,92.9540,40.8990,75.5940,168.5480,,753.1460,385.1820,1348.7780,-91.6250,75.5940,168.5480,,,,239.7450,,,,0.0000,18.0030,,I,,,2520,2273
011486,01/31/1992,1991,INDL,C,D,STD,USD,1,,,738.2580,139.2580,2145.6770,61.8990,98.5370,47.8080,89.8520,4.5150,70.3890,160.2410,,708.8360,362.3700,1372.3960,-170.5150,70.3890,160.2410,,,,235.0170,,,,0.0000,16.6410,,I,,,2520,2273
011486,01/31/1993,1992,INDL,C,D,STD,USD,1,,,612.8850,95.3630,1863.4260,54.1810,80.1410,47.8080,78.1670,4.5140,69.2460,147.4130,,541.3360,222.5120,1373.9870,-271.2530,69.2460,147.4130,,,,207.7950,,,,0.0000,4.9790,,I,,,2520,2273
011486,01/31/1994,1993,INDL,C,D,STD,USD,1,,,578.1900,85.5910,1540.2100,56.2780,78.3630,47.8080,64.1000,4.5150,90.6990,154.7990,,373.8270,176.0620,1329.7340,-292.2910,90.6990,154.7990,,,,270.3680,,,,0.0000,11.6140,,I,,,2520,2273
011497,10/31/1980,1980,INDL,C,D,STD,USD,10,,,2.2200,0.5900,2.5860,0.1220,0.0250,3.0000,0.0470,0.0000,0.2860,0.3330,,1.4760,0.8970,2.2340,0.0950,0.2860,0.3330,,,,1.2450,,,,0.0130,0.0090,,I,,,2520,2300
011497,10/31/1981,1981,INDL,C,D,STD,USD,10,,,2.9840,0.5300,3.3360,0.0500,0.0980,4.6500,0.0480,0.0000,0.0980,0.1460,,1.4940,1.3550,1.9200,-0.1760,0.0980,0.1460,,,,1.4590,,,,0.0000,0.0040,,I,0.4370,0.4370,2520,2300
011497,10/31/1982,1982,INDL,C,D,STD,USD,10,,,2.7640,0.7730,3.3050,0.1950,0.0570,4.6500,0.0500,0.0000,0.0320,0.0820,,1.3660,1.5310,2.2550,-0.3270,0.0320,0.0820,,,,1.0820,,,,0.0000,0.0000,,I,0.3750,0.2500,2520,2300
011497,10/31/1983,1983,INDL,C,D,STD,USD,10,,,3.0210,0.5250,3.5610,0.0260,0.2660,4.6870,0.0570,0.0000,0.2760,0.3330,,1.5840,1.1610,1.6370,0.1510,0.2760,0.3330,,,,1.4450,,,,0.0000,0.0260,,I,1.6250,1.3120,2520,2300
011497,10/31/1984,1984,INDL,C,D,STD,USD,10,,,4.1660,0.5870,4.6400,0.0570,0.0420,4.6870,0.0590,0.0000,0.1430,0.2020,,1.8400,1.9450,2.7130,0.0030,0.1430,0.2020,,,,2.0120,,,,0.0000,0.0000,,I,0.5620,0.7500,2520,2300
011497,10/31/1985,1985,INDL,C,D,STD,USD,10,,,4.3410,0.5850,4.6870,0.0180,0.0740,6.8540,0.0590,0.0000,-0.7640,-0.7050,,1.2780,1.6560,3.2350,-1.0820,-0.7640,-0.7050,,,,2.4590,,,,0.0000,0.0000,,I,0.4370,0.5000,2520,2300
011497,10/31/1986,1986,INDL,C,D,STD,USD,10,,,2.9050,0.6430,3.2670,0.0160,0.0130,6.8540,0.0990,0.0000,-0.8220,-0.7230,,0.7360,1.6540,2.9440,-1.1290,-0.8220,-0.7230,,,,1.1050,,,,0.0000,0.0000,,I,0.2500,0.6250,2520,2300
011497,10/31/1987,1987,INDL,C,D,STD,USD,10,,,1.0860,0.5040,1.1900,0.0020,0.0380,6.8540,0.0840,0.0000,-1.5930,-1.5090,,0.0100,0.9200,2.8750,-2.0080,-1.5930,-1.5090,,,,0.1210,,,,0.0000,0.0000,,I,0.2190,0.2190,2520,2300
011516,12/31/1980,1980,INDL,C,D,STD,USD,12,,,32.1480,1.8720,37.3310,0.6000,,2.6700,0.8140,0.0000,-1.9460,-1.1320,,12.7200,11.0700,29.0840,-3.9540,-1.9460,-1.1320,,,,12.6180,,,,0.0000,-0.8360,,I,1.2500,1.2500,2520,3231
011516,12/31/1981,1981,INDL,C,D,STD,USD,12,,,25.9960,2.2860,30.7130,0.2830,,2.6700,0.7030,0.0000,-0.0870,0.6160,,13.9130,11.9970,27.2180,-4.7520,-0.0870,0.6160,,,,11.6580,,,,0.0000,0.0180,,I,0.7500,0.7500,2520,3231
011516,12/31/1982,1982,INDL,C,D,STD,USD,12,,,26.6860,1.9800,30.6000,0.4550,1.6440,2.6700,0.6190,0.0000,1.8950,2.5140,,17.4950,12.1090,28.7880,-1.6830,1.8950,2.5140,,,,12.3400,,,,0.0000,0.0000,,I,2.1250,2.1250,2520,3231
011516,12/31/1983,1983,INDL,C,D,STD,USD,12,,,31.8610,2.4940,36.7230,1.6250,,3.3210,0.6670,0.0000,4.8560,5.5230,,22.9990,12.1660,32.0080,2.2520,4.8560,5.5230,,,,15.2140,,,,0.0000,1.2160,,I,3.7500,3.7500,2520,3231
011516,12/31/1984,1984,INDL,C,D,STD,USD,12,,,35.3140,4.5100,40.9190,1.5370,,3.3210,0.8010,0.0000,0.7380,1.5390,,19.6270,16.9830,38.4870,-2.2830,0.7380,1.5390,,,,13.8480,,,,0.0000,0.0000,,I,1.6250,1.6250,2520,3231
011516,12/31/1985,1985,INDL,C,D,STD,USD,12,,,31.0090,2.8980,36.5690,0.3840,,3.3210,0.8400,0.0000,1.7860,2.6260,,20.4040,13.5880,35.6360,-1.4990,1.7860,2.6260,,,,13.5900,,,,0.0000,0.0000,,I,1.0000,1.0000,2520,3231
011516,12/31/1986,1986,INDL,C,D,STD,USD,12,,,15.6590,0.9860,20.1610,0.4470,,3.3210,0.0870,0.0000,-1.0870,-1.0000,,1.9580,0.7990,18.7200,0.5080,-1.0870,-1.0000,-0.0600,,,2.6270,,,,0.0000,-0.9750,,I,1.0000,1.0000,2520,3231
011516,12/31/1987,1987,INDL,C,D,STD,USD,12,,,8.2660,0.2180,22.1290,0.0480,,3.3210,0.0920,0.0000,-1.2010,-1.1090,,2.0140,1.2080,14.1600,6.5280,-1.2010,-1.1090,0.0000,,,2.1050,,,,0.3000,-0.3460,,I,0.1250,0.1250,2520,3231
011516,12/31/1988,1988,INDL,C,D,STD,USD,12,,,4.2410,0.3890,9.0380,0.0610,2.5520,3.3210,0.0890,0.0000,-2.1410,-2.0520,,1.6460,0.2880,3.0390,-1.9700,-2.1410,-2.0520,-0.3600,,,1.3420,,,,0.0000,-0.1110,,I,0.0620,0.0620,2520,3231
011516,12/31/1989,1989,INDL,C,D,STD,USD,12,,,4.3750,0.8850,11.5360,0.0360,0.6680,3.3210,0.0960,0.0000,-0.2110,-0.1150,,2.7830,1.4740,4.6840,0.8530,-0.2110,-0.1150,0.2000,,,2.0350,,,,0.0060,0.2480,,I,0.0940,0.0940,2520,3231
011516,12/31/1990,1990,INDL,C,D,STD,USD,12,,,5.2130,1.8130,11.4000,0.4260,1.0340,3.3210,0.3020,0.0000,-0.9640,-0.6620,,3.2220,1.5950,5.3300,-0.7820,-0.9640,-0.6620,-0.2400,,,2.4010,,,,0.0000,0.0000,,I,0.1870,0.1870,2520,3231
011516,12/31/1991,1991,INDL,C,D,STD,USD,12,,,4.2420,0.8660,9.0310,0.1260,1.3680,3.3210,0.3460,0.0000,-1.6110,-1.2650,,3.9670,1.2820,3.9290,-0.9680,-1.6110,-1.2650,-0.2900,,,1.4920,,,,0.0000,0.0000,,I,0.2810,0.2810,2520,3231
011516,12/31/1992,1992,INDL,C,D,STD,USD,12,,,3.9240,1.2600,7.9500,0.0830,0.2530,3.3210,0.8770,0.0000,-2.0230,-1.1460,,2.7250,1.8400,5.2000,-2.3520,-2.0230,-1.1460,-0.7100,,,1.7970,,,,0.0000,0.0000,,I,0.8750,0.8750,2520,3231
011516,12/31/1993,1993,INDL,C,D,STD,USD,12,,,2.4980,0.5780,3.1040,0.0090,0.0000,3.3210,0.1510,0.0000,-3.2510,-3.1000,,0.5360,0.5460,5.6830,-5.3290,-3.2510,-3.1000,-1.0500,,,1.0310,,,,0.0000,0.0000,,I,0.1250,0.1250,2520,3231
011516,12/31/1994,1994,INDL,C,D,STD,USD,12,,,1.5580,0.6940,2.6550,0.0160,0.1360,3.3210,0.1240,0.0000,-0.6520,-0.5280,,0.8080,0.4970,5.9830,-0.7490,-0.6520,-0.5280,-0.1800,,,0.9150,,,,0.0000,0.0000,,I,,,2520,3231
011516,12/31/1995,1995,INDL,C,D,STD,USD,12,,,1.6820,0.6210,2.0950,0.0000,0.4280,3.3210,0.0840,0.0000,-0.9740,-0.8900,,1.0160,0.4360,6.1360,-0.6020,-0.9740,-0.8900,-0.2700,,,0.7850,,,,0.0000,0.0000,,I,,,2520,3231
011516,12/31/1996,1996,INDL,C,D,STD,USD,12,,,1.6350,0.7050,1.9980,0.0120,0.1700,3.3210,0.0620,0.0000,-0.0260,0.0360,,1.4530,0.3320,6.0090,-0.0580,-0.0260,0.0360,-0.0200,,,1.0590,,,,0.0000,0.0000,,I,,,2520,3231
011516,12/31/1997,1997,INDL,C,D,STD,USD,12,,,3.0420,1.4130,4.0140,0.0690,0.4620,3.3210,0.1440,0.0000,-0.6130,-0.4690,,1.9590,1.0530,7.5050,0.4970,-0.6130,-0.4690,0.1500,,,1.3280,,,,0.0000,0.0000,,I,,,2520,3231
011516,12/31/1998,1998,INDL,C,D,STD,USD,12,,,3.2270,1.7860,4.1970,0.1590,0.1470,3.3210,0.1940,0.0000,-0.2770,-0.0830,,2.4750,1.4520,7.9640,-0.2900,-0.2770,-0.0830,-0.0900,,,1.5930,,,,0.0000,0.0000,,I,0.0200,0.0200,2520,3231
011516,12/31/1999,1999,INDL,C,D,STD,USD,12,,,3.1160,1.1900,3.9290,0.0790,0.1960,9.3950,0.2050,0.0000,0.4720,0.6770,,3.0350,1.1290,3.8470,0.2490,0.4720,0.6770,0.0700,,,1.7470,,,,0.0000,0.0000,,I,0.0050,0.0050,2520,3231
011516,12/31/2000,2000,INDL,C,D,STD,USD,12,,,3.6990,1.4830,5.0190,0.5840,0.2340,9.5790,0.2160,0.0000,0.5260,0.7420,,4.1000,1.2850,4.0090,0.9300,0.5260,0.7420,0.1000,,,2.0810,,,,0.0000,-0.3550,,I,0.0600,0.0600,2520,3231
011516,12/31/2001,2001,INDL,C,D,STD,USD,12,,,3.6900,1.1970,5.5350,0.2090,0.1770,10.0140,0.2270,0.0000,0.0160,0.2430,-0.0290,4.4770,1.4760,4.5380,-0.4780,0.0160,0.2430,0.0100,,,1.9140,,,,0.0000,0.0000,,I,0.3200,0.3200,2520,3231
011516,12/31/2002,2002,INDL,C,D,STD,USD,12,,,5.9050,1.4730,8.0520,0.3150,0.4470,10.0140,0.3020,0.0000,0.4090,0.7110,-0.0050,5.9210,2.3510,6.9670,0.1420,0.4090,0.7110,0.0100,,,2.9600,,,,0.0080,0.0170,,I,0.5500,0.5500,2520,3231
011516,12/31/2003,2003,INDL,C,D,STD,USD,12,12/31/2003,,5.9180,2.9900,7.9180,0.1700,0.2240,10.0220,0.4420,0.0000,-1.7770,-1.3350,,5.2040,2.9200,9.3710,-2.5440,-1.7770,-1.3350,-0.2100,,,2.5400,,,,0.0000,0.0000,,I,0.4800,0.4800,2520,3231
011531,12/31/1980,1980,INDL,C,D,STD,USD,12,,,28.9780,1.2160,34.9910,0.7180,3.2740,3.7660,0.2570,0.3860,6.8800,7.1370,,18.7830,13.0130,19.4140,4.5650,6.8800,7.1370,,,,7.0480,,,,0.7990,1.8960,,I,9.8750,9.8750,2520,3634
011531,12/31/1981,1981,INDL,C,D,STD,USD,12,,,32.6630,0.6320,39.3240,0.6160,,3.7720,0.3390,0.3770,7.0980,7.4370,,20.4070,13.9350,18.4620,5.6120,7.0980,7.4370,,,,7.5080,,,,0.2210,2.0260,,I,7.6250,7.6250,2520,3634
011531,12/31/1982,1982,INDL,C,D,STD,USD,12,,,36.6590,1.0200,44.9460,0.5860,,3.7660,0.4290,0.3770,7.3410,7.7700,,22.8660,12.5870,18.8800,5.6250,7.3410,7.7700,,,,12.7840,,,,0.1720,1.8090,,I,13.7500,13.7500,2520,3634
011531,12/31/1983,1983,INDL,C,D,STD,USD,12,,,44.1280,1.4690,51.7980,0.6190,,9.7290,0.5410,0.5390,8.8570,9.3980,,27.8970,13.0900,6.6380,7.3400,8.8570,9.3980,,,,20.4320,,,,0.8660,2.1140,,I,8.7500,8.7500,2520,3634
011531,12/31/1984,1984,INDL,C,D,STD,USD,12,,,67.9690,1.8650,76.7270,1.2380,,9.7480,0.6950,0.6820,6.5130,7.2080,,36.7340,27.0340,26.3310,5.8680,6.5130,7.2080,,,,27.6170,,,,1.5570,1.3560,,I,5.1250,5.1250,2520,3634
011531,12/31/1985,1985,INDL,C,D,STD,USD,12,,,64.8470,2.2160,79.2700,0.8330,,9.6540,1.0360,0.3420,-1.7830,-0.7470,,34.4090,23.3570,33.3590,-4.3170,-1.7830,-0.7470,,,,27.0200,,,,0.8880,-1.2870,,I,5.0000,5.0000,2520,3634
011531,12/31/1986,1986,INDL,C,D,STD,USD,12,,,64.4390,1.8670,80.2930,0.8560,,9.0250,0.9360,0.0000,6.5410,7.4770,,38.6580,21.5850,32.8030,5.2460,6.5410,7.4770,0.4700,,,25.1240,,,,0.6810,1.7940,,I,6.7500,6.7500,2520,3634
011531,12/31/1987,1987,INDL,C,D,STD,USD,12,,,95.0990,4.3200,119.5130,5.8770,8.5120,8.9720,1.1800,0.0000,12.5760,13.7560,,59.3870,25.5600,61.0790,11.9220,12.5760,13.7560,1.2800,,,58.7750,,,,2.4960,3.0730,,I,11.2500,11.2500,2520,3634
011531,12/31/1988,1988,INDL,C,D,STD,USD,12,,,124.6060,3.0880,168.5430,4.1610,10.3530,13.3990,1.7360,0.0000,29.5000,31.2360,,81.3520,31.6650,78.5160,32.6010,29.5000,31.2360,2.0100,,,74.4210,,,,5.7470,7.9400,,I,17.7500,17.7500,2520,3634
011531,12/31/1989,1989,INDL,C,D,STD,USD,12,,,146.2680,10.2090,245.1460,7.9920,1.1500,15.2600,5.2350,0.0000,9.6440,14.8790,,59.8570,87.7840,127.7810,7.6880,9.6440,14.8790,0.4900,,,51.2810,,,,2.1630,0.4780,,I,9.0000,9.0000,2520,3634
011531,12/31/1990,1990,INDL,C,D,STD,USD,12,,,179.5360,13.2200,237.5810,2.7950,11.4790,15.2790,4.9680,0.0000,1.5490,6.5170,,50.6970,82.6180,124.6370,-3.7290,1.5490,6.5170,-0.2300,,,44.4680,,,,0.2620,1.8750,,I,2.6250,2.6250,2520,3634
011531,12/31/1991,1991,INDL,C,D,STD,USD,12,,,122.3260,11.8690,175.8360,3.2030,1.2800,15.9260,5.1570,0.0000,-4.4410,0.7160,,42.8150,69.0260,75.0290,-9.4880,-4.4410,0.7160,-0.5100,,,43.5750,,,,0.0000,-0.8120,,I,4.3750,4.3750,2520,3634
011531,12/31/1992,1992,INDL,C,D,STD,USD,12,,,131.9010,12.1490,172.9740,3.8610,7.2950,15.3570,5.9020,0.0000,11.0650,16.9670,,58.3070,68.5410,38.4200,34.3350,11.0650,16.9670,0.4000,,,47.5090,,,,1.0630,0.8060,,I,5.7500,5.7500,2520,3634
011531,12/31/1993,1993,INDL,C,D,STD,USD,12,,,142.3610,9.2870,180.4790,5.8910,24.7950,15.7800,5.7050,0.0000,11.4410,17.1460,,57.3980,67.1570,30.7670,11.4690,11.4410,17.1460,0.6000,,,40.4350,,,,1.0450,1.3640,,I,8.2500,8.2500,2520,3634
011531,12/31/1994,1994,INDL,C,D,STD,USD,12,,,150.8480,8.1200,197.1240,10.4370,12.9880,16.7340,5.8180,2.5350,13.3950,19.2130,,59.0870,74.2790,26.4990,20.5370,13.3950,19.2130,0.7200,,,51.1770,,,,2.3120,2.5950,,I,7.7500,7.7500,2520,3634
011531,12/31/1995,1995,INDL,C,D,STD,USD,12,,,147.1880,9.9800,188.0120,8.3840,17.7680,16.7130,6.7790,3.3540,3.2450,10.0240,,47.6490,79.0140,23.0820,-1.8840,3.2450,10.0240,0.2000,,,46.5800,,,,0.0000,-1.2810,,I,7.1250,7.1250,2520,3634
011531,12/31/1996,1996,INDL,C,D,STD,USD,12,,,155.0160,12.1060,237.2790,8.6180,8.7790,17.4450,6.9910,3.3380,0.3000,7.2910,,46.7160,89.5140,69.5840,0.4510,0.3000,7.2910,0.2200,,,49.7400,,,,0.0000,-0.2790,,I,12.8750,12.8750,2520,3634
011531,12/31/1997,1997,INDL,C,D,STD,USD,12,,,179.9600,14.6000,281.8470,11.2970,8.2240,18.1190,7.6970,1.7130,14.0280,21.7250,0.9890,72.0740,102.1720,91.0260,19.8350,14.0280,21.7250,1.0900,,,63.6720,,,,0.0000,0.9230,,I,22.5620,22.5620,2520,3634
011531,12/31/1998,1998,INDL,C,D,STD,USD,12,,,398.8470,38.9750,742.7370,13.4780,20.4150,22.0910,20.3780,0.0000,26.9300,47.3080,42.4660,160.8130,165.4650,418.7190,28.7520,26.9300,47.3080,0.6100,,,177.9810,,,,2.6930,11.6160,,I,7.7500,7.7500,2520,3634
011531,12/31/1999,1999,INDL,C,D,STD,USD,12,,,388.7840,35.1840,712.6730,21.5190,13.7680,22.6410,34.9560,0.0000,57.2530,92.2090,,269.2250,163.7060,369.2760,16.8430,57.2530,92.2090,1.0800,,,190.1170,,,,4.7230,4.1770,,I,17.0000,17.0000,2520,3634
011531,12/31/2000,2000,INDL,C,D,STD,USD,12,,,400.2950,43.3610,707.9350,23.5820,16.8570,23.0800,38.2520,0.0000,44.4050,82.6570,-3.6440,273.5960,160.8200,383.4610,-21.2160,44.4050,82.6570,0.5000,,,190.6860,,,,0.0000,-1.5420,,I,4.8750,4.8750,2520,3634
011531,12/31/2001,2001,INDL,C,D,STD,USD,12,,,341.9200,38.1400,633.4610,23.2600,15.7430,23.3190,39.0640,0.0000,24.6010,63.6650,,250.0750,103.7160,339.5220,-28.4380,24.6010,63.6650,-0.9200,,,185.6080,,,,8.2420,4.1460,,I,9.0100,9.0100,2520,3634
011531,12/31/2002,2002,INDL,C,D,STD,USD,12,,,299.9420,31.4460,521.6650,19.3130,7.6830,23.4970,30.4200,0.0000,37.2520,67.6720,,262.7010,111.4530,302.5370,-73.7770,37.2520,67.6720,0.4700,,,150.2900,,,,0.5180,4.8260,,I,5.0000,5.0000,2520,3634
011531,12/31/2003,2003,INDL,C,D,STD,USD,12,12/31/2003,,281.7290,39.2730,478.8360,18.5260,12.7350,23.6870,30.7110,0.0000,-5.4050,25.3060,,211.9070,106.3260,241.2230,15.2230,-5.4050,25.3060,0.9400,,,137.4590,,,,2.1720,10.1470,,I,7.6000,7.6000,2520,3634
011531,12/31/2004,2004,INDL,C,D,STD,USD,12,12/31/2004,,319.3450,41.8270,375.9370,14.5640,10.4630,24.1370,17.4900,0.0000,11.9500,29.4400,3.9210,237.5710,131.5030,264.9670,-132.9540,11.9500,29.4400,-3.4600,,,165.0370,11.2450,0.0000,0.0000,5.9470,59.4510,,I,6.0500,6.0500,2520,3634
011531,12/31/2005,2005,INDL,C,D,STD,USD,12,12/31/2005,,262.6280,33.6820,297.2820,3.4000,4.4640,24.1790,14.5220,0.0000,-11.4110,3.1110,,164.0110,101.6380,234.1310,-49.2690,-11.4110,3.1110,-1.3600,,,144.1400,10.4340,0.0000,0.0000,3.7470,2.8890,,I,1.5800,1.5800,2520,3634
011532,12/31/1980,1980,INDL,C,D,STD,USD,12,,,8.1470,2.6500,9.3070,0.2070,0.2890,3.4230,0.1650,0.0000,0.3670,0.5320,,3.7200,4.0940,8.0010,0.1220,0.3670,0.5320,,,,3.6740,,,,0.0150,-0.2270,,I,,,2520,3640
011532,12/31/1981,1981,INDL,C,D,STD,USD,12,,,8.2220,3.1720,9.3970,0.1910,0.0140,3.4230,0.1740,0.0000,0.4160,0.5900,,4.8490,4.7830,8.5800,-0.4890,0.4160,0.5900,,,,3.3510,,,,0.0000,-0.0110,,I,0.2500,0.2500,2520,3640
011532,12/31/1982,1982,INDL,C,D,STD,USD,12,,,22.7000,3.3270,24.5360,0.5020,0.3090,4.6740,0.1880,0.0000,3.5780,3.7660,,10.7560,9.7390,22.5560,0.6770,3.5780,3.7660,,,,12.4560,,,,0.0190,0.6540,,I,0.3750,0.3750,2520,3640
011532,12/31/1983,1983,INDL,C,D,STD,USD,12,,,13.5790,3.9110,16.2660,0.6750,0.2000,3.1370,0.1950,0.0000,-0.5930,-0.3980,,5.2590,8.3100,16.2150,-4.1110,-0.5930,-0.3980,,,,4.6640,,,,0.0000,-0.5090,,I,1.6250,1.6250,2520,3640
011532,12/31/1984,1984,INDL,C,D,STD,USD,12,,,10.6170,4.2130,12.6160,0.1200,0.0000,3.9370,0.2650,0.0000,0.7270,0.9920,,6.9150,6.4560,19.9570,-8.1920,0.7270,0.9920,,,,3.8560,,,,0.0000,0.0000,,I,1.0620,1.0620,2520,3640
011532,12/31/1985,1985,INDL,C,D,STD,USD,12,,,10.4690,0.8430,12.4670,0.2580,0.2400,3.9370,0.2700,0.0000,1.6650,1.9350,,7.3700,5.2340,19.3720,0.4360,1.6650,1.9350,,,,4.6130,,,,0.0000,0.1620,,I,0.6870,0.6870,2520,3640
011532,12/31/1986,1986,INDL,C,D,STD,USD,12,,,9.3480,1.1600,11.1880,0.2010,,5.1320,0.2490,0.0000,0.5100,0.7590,,5.5560,4.7980,9.8070,5.4660,0.5100,0.7590,,,,3.2680,,,,0.0000,0.0000,,I,,,2520,3640
011532,12/31/1987,1987,INDL,C,D,STD,USD,12,,,10.8800,2.8690,13.4580,1.0330,,5.1320,0.2350,0.0000,0.1310,0.3660,,5.5000,6.6080,13.2150,-1.1380,0.1310,0.3660,,,,3.8790,,,,0.0000,0.0000,,I,,,2520,3640
011532,12/31/1988,1988,INDL,C,D,STD,USD,12,,,8.7260,2.8440,10.5170,0.2910,0.0000,5.1320,0.3470,0.0000,-1.1710,-0.8240,,4.2440,4.7970,12.8110,-2.4290,-1.1710,-0.8240,,,,3.7750,,,,0.0000,0.0000,,I,,,2520,3640
011541,12/31/1980,1980,INDL,C,D,STD,USD,12,,,3.7350,0.8540,7.6850,0.7450,0.0160,2.0480,0.3930,0.0000,0.0170,0.4100,,3.2100,1.7150,5.8380,-0.4720,0.0170,0.4100,,,,1.8900,,,,0.0000,0.0000,,I,,,2520,2200
011541,12/31/1981,1981,INDL,C,D,STD,USD,12,,,2.4390,0.7410,6.7730,0.4240,0.0070,1.6160,0.3930,0.0000,0.0150,0.4080,,1.5670,0.7750,4.4270,0.7790,0.0150,0.4080,,,,1.3940,,,,0.0000,0.0000,,I,3.0000,3.0000,2520,2200
011541,12/31/1982,1982,INDL,C,D,STD,USD,12,,,6.9260,3.5520,11.8950,0.4410,0.0280,1.6160,0.3740,0.0000,1.4370,1.8110,,5.1280,4.0050,9.1330,0.2520,1.4370,1.8110,,,,2.7310,,,,0.0000,0.1470,,I,6.2500,6.2500,2520,2200
011541,12/31/1983,1983,INDL,C,D,STD,USD,12,,,11.6080,4.8770,16.6520,0.7230,0.0570,1.6470,0.5630,0.0000,0.8230,1.3860,,2.3360,5.0760,13.0030,0.7040,0.8230,1.3860,,,,6.2210,,,,0.0820,0.1380,,I,5.7500,5.7500,2520,2200
