gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,fyr,fdate,acominc,act,ap,at,ch,citotal,cshpri,dltt,dvpd,dvt,ebit,ebitda,gld,gleps,glp,gp,icapt,invt,lt,opeps,opiti,revt,seq,teq,tii,txdba,txdbca,txdbcl,txdi,txp,txt,uopi,costat,ggroup,sic,spcindcd,spcseccd
164276,12/31/2014,2014,INDL,C,D,STD,LEAT,LEATT CORP,USD,12,04/18/2015,-0.3780,9.8990,2.9810,11.2040,0.7250,0.1520,5.2010,0.0000,,0.0000,0.6410,0.9460,,,,10.0130,7.1780,3.4040,4.0260,0.0800,,18.6500,7.1780,7.1780,,0.0000,0.1080,0.0000,-0.0980,0.3310,0.2340,,A,2520,3949,,
164276,12/31/2015,2015,INDL,C,D,STD,LEAT,LEATT CORP,USD,12,04/15/2016,-0.7100,9.6500,2.5610,11.1310,1.0550,0.2430,5.2160,0.0000,,0.0000,0.9290,1.3000,,,,9.7860,7.4530,4.2410,3.6780,0.1100,,18.5260,7.4530,7.4530,,0.0000,0.1150,0.0000,-0.0220,0.3850,0.3860,,A,2520,3949,,
164276,12/31/2016,2016,INDL,C,D,STD,LEAT,LEATT CORP,USD,12,04/24/2017,-0.6100,9.4570,3.0210,10.8500,1.1030,-0.3550,5.3110,0.0000,,0.0000,-0.7320,-0.3220,,,,8.3420,7.2210,4.5780,3.6290,-0.0900,,16.5200,7.2210,7.2210,,0.1080,0.0000,0.0000,0.0160,0.0000,-0.1790,,A,2520,3949,,
164276,12/31/2017,2017,INDL,C,D,STD,LEAT,LEATT CORP,USD,12,05/20/2018,-0.4850,10.5740,4.4340,12.7900,1.5180,0.3620,5.3650,0.0000,,0.0000,0.2250,0.7020,,,,9.5640,7.8000,5.0340,4.9900,0.0400,,20.2380,7.8000,7.8000,,0.0000,0.0000,0.0000,0.0910,0.0000,-0.0210,,A,2520,3949,,
164276,12/31/2018,2018,INDL,C,D,STD,LEAT,LEATT CORP,USD,12,06/07/2019,-0.6090,10.3530,2.7800,12.7370,1.7100,1.0730,5.3670,0.0000,,0.0000,1.5120,2.2080,,,,11.6170,9.0540,4.8160,3.6830,0.2300,,24.4360,9.0540,9.0540,,0.0000,0.0000,0.0000,0.1580,0.0700,0.3290,,A,2520,3949,,
164276,12/31/2019,2019,INDL,C,D,STD,LEAT,LEATT CORP,USD,12,04/10/2020,-0.5290,15.3190,5.4260,18.1880,2.0730,1.4560,5.3850,0.2200,,0.0000,2.0220,2.7820,,,,13.0520,10.9420,8.6560,7.4660,0.2600,,28.3640,10.7220,10.7220,,0.0000,0.0000,0.0000,-0.1080,0.5930,0.5660,,A,2520,3949,,
164276,12/31/2020,2020,INDL,C,D,STD,LEAT,LEATT CORP,USD,12,03/28/2021,-0.5630,22.7860,8.0090,26.2370,2.9670,4.3900,5.3900,0.0780,,0.0000,5.8360,6.6680,,,,17.4770,15.4480,9.6700,10.8670,0.7900,,38.6930,15.3700,15.3700,,0.0790,0.0000,0.0000,-0.0790,1.6540,1.6180,,A,2520,3949,,
164416,12/31/2003,2003,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,,0.0000,26.1180,6.7810,27.8270,4.6200,,18.0020,0.1330,,0.0000,-7.3900,-6.6550,,,,17.7140,2.3370,11.4200,25.6230,-0.4100,,54.3160,2.2040,2.2040,,,,,0.0000,0.0000,0.0360,,A,2520,3990,,
164416,12/31/2004,2004,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,,0.0000,41.5430,19.5810,45.1370,19.4410,0.2190,18.0020,0.0670,,0.0000,0.4430,1.7570,,,,28.6650,13.2830,7.6690,31.9210,0.0100,,95.0430,13.2160,13.2160,,0.0000,0.0000,0.0000,0.0000,0.0000,0.1440,,A,2520,3990,,
164416,12/31/2005,2005,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,,0.0000,117.9690,23.7210,124.9350,76.0640,2.6100,19.6370,0.0000,,0.0000,2.1100,4.1880,,,,49.7480,87.5560,15.9030,37.3790,0.1300,,141.9680,87.5560,87.5560,,0.0000,0.0000,0.0000,0.0000,0.0000,0.1760,,A,2520,3990,,
164416,12/31/2006,2006,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,03/31/2007,0.0000,124.6070,27.6850,135.3080,5.5830,3.5650,23.5160,0.0000,,0.0000,0.0380,3.7810,,,,73.4780,94.9190,20.8900,40.3890,0.1500,,188.9550,94.9190,94.9190,,0.0000,0.0000,0.0000,0.0000,0.1680,0.3040,,A,2520,3990,,
164416,12/31/2007,2007,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,03/24/2008,0.0000,146.6050,44.6970,169.0920,26.7350,9.0600,24.2290,0.0000,,0.0000,-0.3080,5.0030,,,,87.8980,110.2270,45.2220,58.8650,0.1000,,249.0810,110.2270,110.2270,,4.2930,5.9050,0.0000,-10.1980,0.0320,-8.5580,,A,2520,3990,,
164416,12/31/2008,2008,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,02/23/2009,0.0000,123.9950,19.5440,163.6780,40.8520,0.7560,24.6540,0.0000,,0.0000,0.3990,7.4280,,,,100.5000,119.6760,34.5600,44.0020,0.0400,,307.6210,119.6760,119.6760,,4.5080,7.2990,0.0000,-2.0090,0.2480,0.3690,,A,2520,3990,,
164416,12/31/2009,2009,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,03/04/2010,-0.0410,159.0110,30.5590,199.5840,71.8560,3.2890,24.9980,0.0000,,0.0000,5.4370,13.5110,,,,99.2700,133.1940,32.4060,66.3900,0.1300,,298.6170,133.1940,133.1940,,6.0890,8.6690,0.0000,-3.4040,2.1770,2.0260,,A,2520,3990,,
164416,12/31/2010,2010,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,02/24/2011,0.0800,206.5930,38.6890,254.3310,108.3830,25.6350,25.3940,0.0000,,0.0000,33.4700,41.0110,,,,152.9730,174.9070,27.1600,79.4240,0.9200,,400.9520,174.9070,174.9070,,8.3380,12.9170,0.0000,-7.6900,0.0000,8.4600,,A,2520,3990,,
164416,12/31/2011,2011,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,03/05/2012,0.1510,284.1800,48.4060,332.2130,166.3080,40.2620,26.7120,0.0000,,0.0000,54.3790,64.6910,,,,203.2420,242.9580,31.0890,89.2550,1.4100,,465.5000,242.9580,242.9580,,6.1270,15.3440,0.0000,1.4660,0.0000,13.3500,,A,2520,3990,,
164416,12/31/2012,2012,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,02/24/2013,0.1990,237.5580,42.5150,356.7960,126.7700,17.3450,27.5770,0.0000,,0.0000,30.2550,41.9270,,,,195.0670,275.8170,36.9650,80.9790,0.7500,,436.2440,275.8170,275.8170,,8.6100,19.2660,0.0000,-4.6950,0.0000,8.3100,,A,2520,3990,,
164416,12/31/2013,2013,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,02/23/2014,0.1470,300.6610,41.3440,416.3370,165.4040,27.5890,28.4950,0.0000,,0.0000,38.3020,50.4710,,,,236.6190,330.6890,46.1070,85.6480,1.1000,,487.4010,330.6890,330.6890,,10.0950,20.1440,0.0000,-2.7540,0.0000,4.7740,,A,2520,3990,,
164416,12/31/2014,2014,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,02/22/2015,-0.1510,374.8590,60.2560,493.2130,185.9570,37.5050,29.4850,0.0000,,0.0000,53.1170,66.1660,,,,271.1040,390.4360,47.8570,102.7770,1.2800,,556.8460,390.4360,390.4360,,8.4090,21.5050,0.0000,-0.7420,0.0000,14.6060,,A,2520,3990,,
164416,12/31/2015,2015,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,02/22/2016,-0.2360,389.3490,61.6550,521.7430,179.9150,44.0450,29.5500,0.0000,,0.0000,60.6180,75.4930,,,,303.8010,417.4110,61.6780,104.3320,1.5100,,616.7780,417.4110,417.4110,,31.7210,0.0000,0.0000,-2.2850,0.0000,18.8410,,A,2520,3990,,
164416,12/31/2016,2016,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,03/05/2017,-0.1510,383.6700,67.2810,507.9120,214.5230,42.0240,27.6980,0.0000,,0.0000,61.5570,74.9880,0.0100,0.0100,0.4330,332.7460,388.9560,50.5780,118.9560,1.6900,,660.6040,388.9560,388.9560,,30.5850,0.0000,0.0000,0.4190,1.0590,19.4220,,A,2520,3990,,
164416,12/31/2017,2017,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,03/08/2018,1.9920,434.7260,116.3160,691.5220,128.6350,53.1070,27.6110,0.0000,,0.0000,72.6900,98.0510,,,,458.0810,470.3270,106.9320,221.1950,2.3000,,883.9110,470.3270,470.3270,,31.5310,0.0000,0.0000,-1.1990,7.1100,25.4020,,A,2520,3990,,
164416,12/31/2018,2018,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,02/17/2019,-4.7480,514.4370,136.7420,766.9610,130.3730,81.2520,27.6920,0.0000,,0.0000,105.9600,142.5340,,,,590.9370,535.3220,164.6330,231.6390,3.1800,,1092.5840,535.3220,535.3220,,36.9790,0.0000,0.0000,-11.4050,1.9360,20.6300,,A,2520,3990,,
164416,12/31/2019,2019,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,02/16/2020,3.0090,594.2170,116.1850,920.7530,239.3920,93.0570,28.0970,54.9280,,0.0000,87.0840,124.2430,,,,580.0350,706.9970,157.3470,268.6840,3.0500,,1214.0100,652.0690,652.0690,,41.7910,0.0000,0.0000,-11.7780,3.3780,13.5330,,A,2520,3990,,
164416,12/31/2020,2020,INDL,C,D,STD,IRBT,IROBOT CORP,USD,12,02/19/2021,-0.4930,881.2210,165.7790,1189.7280,432.6350,143.5660,28.1010,50.4850,,0.0000,111.3430,146.1050,,,,667.5130,854.9190,181.7560,385.2940,4.2500,,1430.3900,804.4340,804.4340,,33.4040,0.0000,0.0000,14.0790,3.8060,40.8470,,A,2520,3990,,
164755,12/31/2003,2003,INDL,C,D,STD,CROX,CROCS INC,USD,12,,0.0000,0.9610,0.4310,1.3040,0.3260,,32.0940,0.0000,,0.0000,-1.1970,-1.1220,,,,0.3490,0.1580,0.4480,1.1460,-0.0400,,1.1650,0.1580,0.1580,,,,,0.0000,0.0000,0.0000,,A,2520,3021,,
164755,12/31/2004,2004,INDL,C,D,STD,CROX,CROCS INC,USD,12,,0.5200,7.0700,3.0480,16.2240,1.0540,-0.9740,32.0940,1.4090,,0.0000,-1.5710,-0.8710,,,,7.0580,5.1180,2.4140,12.5150,-0.0500,,13.5200,3.7090,3.7090,,0.0000,0.0000,0.0000,-0.1910,0.0000,-0.1430,,A,2520,3021,,
164755,12/31/2005,2005,INDL,C,D,STD,CROX,CROCS INC,USD,12,,0.5880,56.3530,20.8290,78.0320,4.7870,17.0400,32.7820,3.2130,,0.0000,26.8920,30.2260,,,,64.1420,29.4270,28.4940,51.8180,0.5200,,108.5810,26.2140,26.2140,,1.0840,1.9390,0.0000,-3.0900,8.6970,9.3170,,A,2520,3021,,
164755,12/31/2006,2006,INDL,C,D,STD,CROX,CROCS INC,USD,12,05/15/2007,1.0060,237.6910,43.7940,299.4570,42.6560,64.8350,37.2480,0.1160,,0.0000,95.3460,103.3990,,,,208.6230,208.3740,86.2100,91.1990,1.7300,,354.7280,208.2580,208.2580,,1.2800,3.6900,0.0000,-2.0370,12.4650,32.2090,,A,2520,3021,,
164755,12/31/2007,2007,INDL,C,D,STD,CROX,CROCS INC,USD,12,03/28/2008,10.2090,467.9500,82.9790,627.4250,36.3350,177.4310,80.7590,0.0090,,0.0000,236.2670,257.2160,,,,518.5980,444.1220,248.3910,183.3120,2.0800,,847.3500,444.1130,444.1130,,8.0510,12.1400,0.2650,-14.8660,19.8510,72.0980,,A,2520,3021,,
164755,12/31/2008,2008,INDL,C,D,STD,CROX,CROCS INC,USD,12,04/03/2009,16.0770,279.3710,35.1370,455.9990,51.6650,-179.2080,82.7680,0.0000,,0.0000,-50.3120,-12.8620,0.0100,0.0100,0.7790,352.8170,287.1630,143.2050,168.8360,-1.1800,,721.5890,287.1630,287.1630,,21.2310,11.3640,0.0300,-5.4290,24.4200,-4.4340,,A,2520,3021,,
164755,12/31/2009,2009,INDL,C,D,STD,CROX,CROCS INC,USD,12,02/27/2010,24.1680,267.2540,23.4340,409.7380,77.3430,-33.9870,85.1120,0.9120,,0.0000,0.3550,37.0260,,,,325.2470,288.5320,93.3290,122.1180,-0.3500,,645.7670,287.6200,287.6200,,18.4790,7.3580,0.0090,5.3990,6.3770,-6.5430,,A,2520,3021,,
164755,12/31/2010,2010,INDL,C,D,STD,CROX,CROCS INC,USD,12,03/18/2011,30.8520,381.0140,35.6690,549.4810,145.5830,74.4100,85.4820,0.7450,,0.0000,82.9430,120.0020,,,,442.0640,376.8510,121.1550,173.3750,0.8100,,789.6950,376.1060,376.1060,,34.7110,15.8880,17.6200,-4.9990,23.0840,13.0660,,A,2520,3021,,
164755,12/31/2011,2011,INDL,C,D,STD,CROX,CROCS INC,USD,12,02/27/2012,14.8210,525.3430,66.5170,695.4530,257.5870,96.7570,88.3180,0.0250,,0.0000,133.6410,170.9040,,,,550.8100,491.8050,129.6270,203.6730,1.2200,,1000.9030,491.7800,491.7800,,30.3750,7.0470,2.8890,-0.8190,8.2730,23.9020,,A,2520,3021,,
164755,12/31/2012,2012,INDL,C,D,STD,CROX,CROCS INC,USD,12,03/07/2013,19.6880,613.1150,63.9760,829.6380,294.3480,136.2100,89.5710,4.5960,,0.0000,152.0780,188.7720,,,,620.5810,621.9960,164.8040,212.2380,1.4000,,1123.3010,617.4000,617.4000,,34.1120,6.2840,2.4050,-2.9810,8.1470,14.2050,,A,2520,3021,,
164755,12/31/2013,2013,INDL,C,D,STD,CROX,CROCS INC,USD,12,03/07/2014,14.6520,640.0770,57.4500,875.1590,317.1440,5.3840,87.9890,11.6700,,0.0000,75.3690,116.8750,,,,632.0980,636.4140,162.3410,250.4150,0.5700,,1192.6800,624.7440,624.7440,,19.6280,4.4400,11.1990,23.5360,15.9920,49.5390,,A,2520,3021,,
164755,12/31/2014,2014,INDL,C,D,STD,CROX,CROCS INC,USD,12,03/24/2015,-18.3520,595.4080,42.9230,806.9310,267.5120,-37.9300,85.1400,6.3810,,14.0360,35.1150,72.5280,,,,608.8360,631.5780,171.0120,181.7340,0.2500,,1198.2230,625.1970,625.1970,,17.8860,4.1900,11.8690,0.8290,9.0780,-3.6230,,A,2520,3021,,
164755,12/31/2015,2015,INDL,C,D,STD,CROX,CROCS INC,USD,12,03/24/2016,-50.9130,445.9490,63.3360,608.0200,143.3410,-115.7570,75.6040,1.6270,,14.8110,-47.3100,-11.3170,,,,518.4050,423.2560,168.1920,186.3910,-0.9700,,1090.6300,421.6290,421.6290,,6.6080,0.0000,0.0000,0.2890,6.4160,8.4520,,A,2520,3021,,
164755,12/31/2016,2016,INDL,C,D,STD,CROX,CROCS INC,USD,12,03/16/2017,-55.5960,425.4750,61.9270,566.3900,147.5650,-21.1770,73.3710,0.0400,,15.2440,-1.2870,32.7560,,,,509.7580,399.3240,147.0290,167.1060,-0.3700,,1036.2730,399.2840,399.2840,,6.8250,0.0000,0.0000,-0.3880,6.5930,9.2810,,A,2520,3021,,
164755,12/31/2017,2017,INDL,C,D,STD,CROX,CROCS INC,USD,12,03/07/2018,-43.3940,425.0490,66.3810,543.6950,172.1280,22.4400,72.2550,0.0300,,15.5320,34.3250,67.4550,,,,524.0490,368.3280,130.3470,175.3970,0.0900,,1023.5130,368.2980,368.2980,,10.1740,0.0000,0.0000,-3.0930,5.5150,7.9420,,A,2520,3021,,
164755,12/31/2018,2018,INDL,C,D,STD,CROX,CROCS INC,USD,12,03/20/2019,-54.6520,380.2980,77.2310,468.9010,123.3670,39.1790,68.4210,120.0000,,119.6530,84.0440,113.2940,,,,565.4650,270.3080,124.4910,318.5930,-0.7000,,1088.2050,150.3080,150.3080,,8.6630,0.0000,0.0000,0.9590,5.0890,14.7200,,A,2520,3021,,
164755,12/31/2019,2019,INDL,C,D,STD,CROX,CROCS INC,USD,12,02/27/2020,-58.3790,425.3820,95.7540,738.8020,108.2530,115.7700,70.3570,345.1480,,0.0000,142.3250,166.5380,,,,633.5590,477.0530,172.0280,606.8970,1.8500,,1230.5930,131.9050,131.9050,,24.7470,0.0000,0.0000,-16.2590,4.2070,-0.1750,,A,2520,3021,,
164755,12/31/2020,2020,INDL,C,D,STD,CROX,CROCS INC,USD,12,03/08/2021,-56.3540,492.8410,112.7780,1118.7230,135.8020,314.8860,67.3860,326.4010,,0.0000,236.1600,263.7790,,,,760.2400,617.0340,175.1210,828.0900,3.0100,,1385.9510,290.6330,290.6330,,350.7840,0.0000,0.0000,-325.0610,5.0380,-105.8820,,A,2520,3021,,
165052,12/31/2003,2003,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,,0.0000,50.3830,10.8740,54.7250,0.6670,,36.0470,1.6010,,3.6400,9.9530,10.9770,,,,51.6860,18.1640,21.8490,38.1620,0.1600,,115.4190,16.5630,16.5630,,,,,-1.9180,1.0500,1.9910,,A,2520,2300,,
165052,12/31/2004,2004,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,,-0.0450,96.4630,20.6200,110.9770,1.0850,16.2770,36.0470,2.7880,,5.0000,25.3800,28.5450,,,,98.5980,30.7170,48.0550,83.0480,0.4500,,205.1810,27.9290,27.9290,,0.0000,6.4470,0.0000,-3.3410,2.2820,7.7740,,A,2520,2300,,
165052,12/31/2005,2005,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,,-0.0030,181.7900,31.6990,203.6870,62.9770,19.7610,37.1990,4.5830,,5.3070,35.8890,42.1130,,,,142.0740,155.4130,53.6070,52.8570,0.3900,,281.0530,150.8300,150.8300,,0.0000,6.8220,0.0000,-0.3310,0.7160,13.2550,,A,2520,2300,,
165052,12/31/2006,2006,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,03/15/2007,-0.1030,244.9520,42.7180,289.3680,70.6550,38.8790,46.9830,2.8150,,0.0000,57.2770,66.9230,,,,224.6210,217.2030,81.0310,74.9800,0.7600,,430.6890,214.3880,214.3880,,5.1800,8.1450,0.0000,-6.7210,0.0000,20.1080,,A,2520,2300,,
165052,12/31/2007,2007,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,03/05/2008,0.5070,322.2450,55.0120,390.6130,40.5880,53.1680,48.0210,9.7560,,0.0000,86.2650,100.6650,,,,317.9440,290.2410,166.0820,110.1280,1.0900,,606.5610,280.4850,280.4850,,8.1730,10.4180,0.0000,-4.9090,0.0000,36.4850,,A,2520,2300,,
165052,12/31/2008,2008,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,02/26/2009,0.4050,396.4230,72.4350,487.5550,102.0420,38.1270,48.5690,13.1580,,0.0000,76.9250,98.1250,,,,374.5480,344.2550,182.2320,156.4580,0.7900,,725.2440,331.0970,331.0970,,8.6870,12.8240,0.2600,-2.8180,0.0000,31.6710,,A,2520,2300,,
165052,12/31/2009,2009,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,03/13/2010,0.4640,448.0000,68.7100,545.5880,187.2970,46.8440,49.8480,10.9480,,0.0000,85.2730,112.4730,,,,438.3250,410.9450,148.4880,145.5910,0.9400,,856.4110,399.9970,399.9970,,13.9080,12.8700,0.0000,-5.2120,0.0000,35.6330,,A,2520,2300,,
165052,12/31/2010,2010,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,03/12/2011,2.0410,555.8500,84.6790,675.3780,203.8700,70.0540,50.7980,9.0770,,0.0000,112.3550,143.0550,,,,561.2070,506.0430,215.3550,178.4120,1.3500,,1063.9270,496.9660,496.9660,,21.2750,15.2650,0.0000,-10.3370,0.0000,40.4420,,A,2520,2300,,
165052,12/31/2011,2011,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,03/14/2012,2.0280,689.6630,100.5270,919.2100,175.3840,96.9060,51.5700,70.8420,,0.0000,161.3670,196.9670,,,,745.5360,707.2740,324.4090,282.7780,1.8500,,1472.6840,636.4320,636.4320,,15.8850,16.1840,,3.6200,0.0000,59.9430,,A,2520,2300,,
165052,12/31/2012,2012,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,03/07/2013,2.3680,903.5980,143.6890,1157.0830,341.8410,129.1180,104.0550,52.7570,,0.0000,208.6950,250.6950,,,,919.0970,869.6790,319.2860,340.1610,1.2300,,1834.9210,816.9220,816.9220,,22.6060,23.0510,,-12.9730,0.0000,74.6610,,A,2520,2300,,
165052,12/31/2013,2013,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,03/04/2014,2.1940,1128.8110,165.4560,1577.7410,347.4890,162.1560,105.3480,47.9510,,0.0000,267.5980,317.4980,,,,1184.9700,1101.3050,469.0060,524.3870,1.5500,,2332.0510,1053.3540,1053.3540,,31.0940,38.3770,,-19.3040,0.0000,98.6630,,A,2520,2300,,
165052,12/31/2014,2014,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,02/21/2015,-14.8080,1549.3990,210.4320,2095.0830,593.1750,191.0400,213.2270,255.2500,,0.0000,353.9550,426.0550,,,,1575.8060,1605.5500,536.7140,744.7830,0.9800,,3084.3700,1350.3000,1350.3000,,33.5700,52.4980,,-17.1790,0.0000,134.1680,,A,2520,2300,,
165052,12/31/2015,2015,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,02/22/2016,-45.0130,1498.7630,200.4600,2868.9000,129.8520,202.3680,215.4980,627.0000,,0.0000,414.8470,515.8470,,,,1992.6470,2295.2220,783.0310,1200.6780,1.1000,,3963.3130,1668.2220,1668.2220,,92.1570,0.0000,0.0000,-4.0410,0.0000,154.1120,,A,2520,2300,,
165052,12/31/2016,2016,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,02/26/2017,-52.1430,1965.1530,409.6790,3644.3310,250.4700,249.8490,436.3300,790.3880,,2.9270,434.4710,578.1710,,,,2371.3110,2821.2880,917.4910,1613.4310,0.4800,,4825.3350,2030.9000,2030.9000,,136.8620,0.0000,0.0000,-47.7170,0.0000,131.3030,,A,2520,2300,,
165052,12/31/2017,2017,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,03/03/2018,-38.2110,2337.6790,561.1080,4006.3670,312.4830,-34.3280,440.7290,765.0460,,0.0000,156.9690,329.4690,,,,2408.1000,2783.6880,1158.5480,1987.7250,0.2000,,4976.5530,2018.6420,2018.6420,,82.8010,0.0000,0.0000,59.2130,0.0000,37.9510,,A,2520,2300,,
165052,12/31/2018,2018,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,02/25/2019,-38.9870,2593.6280,560.8840,4245.0220,557.4030,-47.0780,445.8150,703.8340,,0.0000,178.9320,358.4320,,,,2534.6710,2720.7050,1019.4960,2228.1510,0.2700,,5193.1850,2016.8710,2016.8710,,112.4200,0.0000,0.0000,-43.7750,0.0000,-20.5520,,A,2520,2300,,
165052,12/31/2019,2019,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,03/02/2020,-50.7650,2702.2090,618.1940,4843.5310,788.0720,80.3610,450.9640,1173.3220,,0.0000,236.7700,420.1700,,,,2647.8330,3323.4090,892.2580,2693.4440,0.3400,,5267.1320,2150.0870,2150.0870,,82.3790,0.0000,0.0000,40.0690,0.0000,70.0240,,A,2520,2300,,
165052,12/31/2020,2020,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,12,03/03/2021,-59.1850,3222.9750,575.9540,5030.6280,1517.3610,-557.5970,454.0890,1842.9700,,0.0000,-7.4630,153.9370,,,,2326.8710,3518.9630,895.9740,3354.6350,-0.2100,,4474.6670,1675.9930,1675.9930,,23.9300,0.0000,0.0000,62.6800,0.0000,49.3870,,A,2520,2300,,
165728,12/31/2006,2006,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,12,,0.6090,10.2340,2.3060,24.9140,0.6600,3.0470,40.8050,0.0000,,0.0000,3.0380,3.3810,,,,5.8860,7.6960,0.7470,17.2180,0.0600,,31.9750,7.6960,7.6960,,0.0000,0.0000,0.0000,0.0000,0.0620,0.3120,,A,2520,2300,,
165728,12/31/2007,2007,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,12,07/17/2008,2.0760,18.6430,2.0420,33.5130,0.6420,8.1490,6.8650,4.4750,,0.0000,7.3340,8.2100,,,,12.1850,24.4020,1.8970,13.5860,0.9900,,70.3350,19.9270,19.9270,,0.0000,0.0000,0.0000,,0.1460,0.2530,,A,2520,2300,,
165728,12/31/2008,2008,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,12,05/04/2009,3.9570,27.4650,3.6210,44.2810,1.4450,5.4400,11.8950,2.6600,,0.0000,7.5460,8.5570,,,,16.9140,30.9720,3.7350,15.9690,0.3000,,97.4720,27.7630,27.7630,,0.0000,0.0000,0.0800,0.0790,0.2580,1.0910,,A,2520,2300,,
165728,12/31/2009,2009,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,12,04/28/2010,3.9340,43.8580,13.2420,60.6540,3.5560,4.2300,13.5530,0.0000,,0.0000,6.1130,8.0060,,,,20.1980,32.2200,12.4200,28.4340,0.3100,,89.8710,31.5550,32.2200,,0.0000,0.0000,0.4220,0.3420,0.0040,0.8150,,A,2520,2300,,
165728,12/31/2010,2010,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,12,04/25/2011,5.1610,81.2460,31.4010,96.6430,3.6920,7.8670,14.7380,0.0000,,0.0000,6.6170,8.9600,0.0200,0.0200,0.3490,28.5020,39.3300,26.2110,57.3130,0.4400,,134.1460,39.3300,39.3300,,0.0000,0.0000,1.1280,0.7060,0.3090,1.1340,,A,2520,2300,,
165728,12/31/2011,2011,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,12,04/18/2012,6.4880,119.1640,44.2260,135.2200,8.8230,10.9740,14.7570,0.0000,,0.0000,12.0530,15.8290,,,,48.3200,50.3240,36.8740,84.8960,0.6500,,215.7790,50.3240,50.3240,,0.0000,0.0000,2.4600,1.3330,0.3690,2.0400,,A,2520,2300,,
165728,12/31/2012,2012,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,12,04/17/2013,6.8730,132.3000,52.8590,151.1700,9.3660,13.1880,14.7670,0.0000,,0.0000,15.0840,20.0510,,,,70.0230,29.9580,46.0380,121.2120,0.8700,,279.6330,29.9580,29.9580,,0.0000,0.0000,3.1090,0.7420,0.9530,1.9080,,A,2520,2300,,
165728,12/31/2013,2013,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,12,05/20/2014,8.7830,195.6290,76.9590,216.8210,27.7730,12.6490,14.7780,0.0000,,0.0000,18.1460,24.6150,,,,101.0630,57.1160,75.1900,159.7050,0.7300,,368.0780,57.1160,57.1160,,0.0000,0.0000,7.3910,4.2820,0.4890,6.6270,,A,2520,2300,,
165728,12/31/2014,2014,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,12,04/28/2015,8.2770,208.0690,62.8190,232.2130,34.1340,15.8600,14.7820,0.0000,,0.0000,21.8140,29.3640,,,,129.7980,72.6510,70.2700,159.5620,1.1100,,460.1410,72.6510,72.6510,,0.0000,0.0000,3.8750,-3.5160,5.5230,5.4770,,A,2520,2300,,
