,gvkey,datadate,fyear,fyr,acominc,act,ap,at,ch,citotal,cshpri,dltt,dvt,ebit,ebitda,gp,icapt,invt,lt,opeps,revt,seq,txdi,txp,txt,sic,ni,pi,txpd
123,4001,12/31/2004,2004,12,-2.0,106.0,11.0,248.0,0.0,12.0,12.0,66.0,0.0,26.0,34.0,108.0,177.0,57.0,137.0,1.0,291.0,110.0,0.0,2.0,7.0,2273,10.0,21.0,17.0
124,4001,12/31/2005,2005,12,-3.0,115.0,14.0,277.0,0.0,9.0,12.0,87.0,0.0,19.0,29.0,106.0,211.0,72.0,153.0,0.0,318.0,123.0,1.0,1.0,4.0,2273,7.0,14.0,5.0
125,4001,12/31/2006,2006,12,-1.0,108.0,8.0,277.0,0.0,9.0,12.0,81.0,0.0,19.0,31.0,107.0,217.0,69.0,141.0,0.0,331.0,135.0,0.0,0.0,1.0,2273,6.0,9.0,2.0
126,4001,12/31/2007,2007,12,0.0,116.0,11.0,290.0,0.0,6.0,12.0,79.0,0.0,18.0,31.0,110.0,221.0,75.0,148.0,0.0,320.0,142.0,-1.0,0.0,3.0,2273,-32.0,10.0,2.0
127,4001,12/31/2008,2008,12,-1.0,114.0,11.0,252.0,0.0,-33.0,12.0,85.0,0.0,2.0,15.0,91.0,192.0,75.0,145.0,-2.0,282.0,107.0,2.0,0.0,-3.0,2273,-43.0,-35.0,2.0
128,4001,12/31/2009,2009,12,0.0,86.0,10.0,179.0,0.0,-42.0,12.0,59.0,0.0,-9.0,5.0,65.0,126.0,55.0,111.0,-1.0,203.0,67.0,2.0,0.0,-9.0,2273,-5.0,-51.0,2.0
129,4001,12/31/2010,2010,12,-1.0,94.0,11.0,178.0,0.0,-5.0,12.0,58.0,0.0,-1.0,10.0,68.0,120.0,58.0,115.0,-1.0,231.0,62.0,-3.0,0.0,-3.0,2273,0.0,-7.0,2.0
130,4001,12/31/2011,2011,12,-1.0,100.0,14.0,182.0,0.0,0.0,12.0,65.0,0.0,4.0,14.0,75.0,129.0,63.0,118.0,0.0,270.0,64.0,-1.0,0.0,0.0,2273,-1.0,1.0,2.0
131,4001,12/31/2012,2012,12,-1.0,115.0,14.0,201.0,0.0,-2.0,12.0,80.0,0.0,3.0,13.0,75.0,144.0,72.0,137.0,0.0,266.0,64.0,-1.0,0.0,-1.0,2273,5.0,-2.0,2.0
132,4001,12/31/2013,2013,12,0.0,149.0,21.0,248.0,0.0,5.0,12.0,101.0,0.0,16.0,26.0,101.0,172.0,93.0,178.0,0.0,345.0,70.0,-2.0,0.0,-1.0,2273,-2.0,4.0,2.0
133,4001,12/31/2014,2014,12,-2.0,173.0,22.0,300.0,0.0,-4.0,14.0,118.0,0.0,5.0,17.0,108.0,211.0,104.0,207.0,-1.0,406.0,92.0,0.0,0.0,1.0,2273,-3.0,1.0,2.0
134,4001,12/31/2015,2015,12,-3.0,169.0,26.0,298.0,0.0,-4.0,15.0,115.0,0.0,5.0,19.0,119.0,206.0,115.0,207.0,0.0,422.0,90.0,-1.0,0.0,-1.0,2273,-6.0,-3.0,2.0
135,4001,12/31/2016,2016,12,-2.0,145.0,20.0,268.0,0.0,-5.0,15.0,98.0,0.0,-3.0,11.0,108.0,185.0,97.0,181.0,-1.0,397.0,87.0,-4.0,0.0,-4.0,2273,-10.0,-9.0,2.0
136,4001,12/31/2017,2017,12,-2.0,163.0,18.0,282.0,0.0,-9.0,15.0,123.0,0.0,4.0,17.0,113.0,202.0,113.0,203.0,-1.0,412.0,79.0,8.0,0.0,7.0,2273,-22.0,-2.0,2.0
137,4001,12/31/2018,2018,12,-1.0,152.0,17.0,252.0,0.0,-21.0,15.0,120.0,0.0,-4.0,9.0,101.0,179.0,105.0,193.0,-1.0,405.0,58.0,-1.0,0.0,-1.0,2273,15.0,-23.0,2.0
138,4001,12/31/2019,2019,12,-1.0,139.0,16.0,247.0,0.0,14.0,15.0,103.0,0.0,2.0,14.0,97.0,177.0,95.0,174.0,-1.0,374.0,73.0,-1.0,0.0,-1.0,2273,-10.0,14.0,2.0
140,4322,03/31/2000,1999,3,-1.0,34.0,16.0,57.0,8.0,2.0,47.0,20.0,0.0,8.0,8.0,22.0,33.0,14.0,45.0,0.0,204.0,12.0,0.0,0.0,-1.0,3651,12.0,3.0,0.0
141,4322,03/31/2001,2000,3,-1.0,84.0,34.0,119.0,7.0,2.0,35.0,38.0,0.0,13.0,16.0,69.0,73.0,44.0,83.0,0.0,377.0,15.0,-3.0,0.0,-1.0,3651,19.0,9.0,0.0
142,4322,03/31/2002,2001,3,-1.0,104.0,33.0,135.0,12.0,2.0,31.0,29.0,0.0,10.0,14.0,63.0,81.0,41.0,83.0,0.0,318.0,34.0,-8.0,0.0,-8.0,3651,21.0,10.0,1.0
143,4322,03/31/2003,2002,3,-1.0,97.0,30.0,134.0,12.0,2.0,27.0,18.0,0.0,19.0,22.0,70.0,85.0,45.0,66.0,0.0,347.0,51.0,-12.0,0.0,-10.0,3651,-2.0,17.0,1.0
144,4322,03/31/2004,2003,3,-1.0,87.0,32.0,118.0,12.0,2.0,27.0,15.0,0.0,0.0,2.0,45.0,78.0,46.0,55.0,-1.0,263.0,47.0,1.0,0.0,2.0,3651,5.0,-3.0,1.0
145,4322,03/31/2005,2004,3,-1.0,102.0,30.0,131.0,12.0,5.0,26.0,14.0,0.0,10.0,13.0,54.0,85.0,53.0,60.0,0.0,320.0,53.0,2.0,0.0,2.0,3651,16.0,9.0,0.0
146,4322,03/31/2006,2005,3,-1.0,81.0,18.0,92.0,17.0,16.0,27.0,0.0,0.0,4.0,5.0,24.0,70.0,33.0,22.0,0.0,233.0,70.0,-1.0,0.0,-1.0,3651,3.0,3.0,0.0
147,4322,03/31/2007,2006,3,-1.0,92.0,20.0,99.0,1.0,3.0,27.0,0.0,0.0,7.0,8.0,30.0,74.0,32.0,25.0,0.0,284.0,73.0,0.0,0.0,3.0,3651,-10.0,7.0,1.0
148,4322,03/31/2008,2007,3,-1.0,67.0,21.0,87.0,14.0,-10.0,27.0,0.0,0.0,-8.0,-7.0,16.0,64.0,24.0,23.0,-1.0,223.0,64.0,-2.0,0.0,1.0,3651,-5.0,-8.0,5.0
149,4322,03/31/2009,2008,3,-1.0,70.0,18.0,86.0,22.0,-5.0,27.0,0.0,0.0,-5.0,-4.0,13.0,59.0,20.0,26.0,-1.0,200.0,59.0,-1.0,0.0,-1.0,3651,11.0,-5.0,0.0
150,4322,03/31/2010,2009,3,-1.0,51.0,20.0,69.0,15.0,11.0,27.0,0.0,29.0,13.0,14.0,29.0,41.0,10.0,27.0,0.0,206.0,41.0,2.0,0.0,2.0,3651,15.0,13.0,0.0
151,4322,03/31/2011,2010,3,0.0,68.0,14.0,76.0,39.0,16.0,27.0,0.0,0.0,18.0,19.0,26.0,58.0,8.0,18.0,0.0,200.0,58.0,4.0,0.0,5.0,3651,10.0,21.0,0.0
152,4322,03/31/2012,2011,3,-1.0,74.0,9.0,78.0,44.0,10.0,27.0,0.0,0.0,11.0,12.0,19.0,67.0,11.0,10.0,0.0,163.0,67.0,1.0,0.0,2.0,3651,5.0,13.0,1.0
153,4322,03/31/2013,2012,3,0.0,82.0,7.0,84.0,21.0,6.0,27.0,0.0,0.0,10.0,10.0,18.0,74.0,3.0,10.0,0.0,128.0,73.0,1.0,1.0,3.0,3651,1.0,9.0,1.0
154,4322,03/31/2014,2013,3,0.0,77.0,3.0,79.0,26.0,1.0,27.0,0.0,0.0,3.0,3.0,14.0,75.0,5.0,3.0,0.0,77.0,75.0,-1.0,0.0,-2.0,3651,1.0,-1.0,1.0
155,4322,03/31/2015,2014,3,0.0,60.0,2.0,62.0,43.0,1.0,27.0,0.0,18.0,4.0,4.0,13.0,58.0,4.0,3.0,0.0,76.0,58.0,1.0,0.0,3.0,3651,-1.0,4.0,0.0
156,4322,03/31/2016,2015,3,0.0,58.0,1.0,59.0,30.0,-1.0,27.0,0.0,0.0,-2.0,-2.0,6.0,57.0,2.0,2.0,-1.0,45.0,57.0,0.0,0.0,-1.0,3651,-1.0,-2.0,0.0
157,4322,03/31/2017,2016,3,0.0,56.0,0.0,57.0,27.0,-1.0,27.0,0.0,0.0,-1.0,-1.0,4.0,56.0,0.0,0.0,-1.0,21.0,56.0,0.0,0.0,0.0,3651,-7.0,-1.0,1.0
158,4322,03/31/2018,2017,3,0.0,47.0,0.0,47.0,25.0,-7.0,25.0,0.0,0.0,-4.0,-4.0,1.0,43.0,3.0,3.0,-1.0,15.0,43.0,0.0,0.0,3.0,3651,-3.0,-4.0,0.0
159,4322,03/31/2019,2018,3,0.0,41.0,0.0,41.0,7.0,-3.0,21.0,0.0,0.0,-4.0,-4.0,0.0,38.0,3.0,3.0,-1.0,8.0,38.0,0.0,0.0,-1.0,3651,-5.0,-3.0,0.0
160,4322,03/31/2020,2019,3,0.0,37.0,0.0,37.0,6.0,-5.0,21.0,0.0,0.0,-5.0,-5.0,-1.0,34.0,1.0,3.0,-1.0,6.0,34.0,0.0,0.0,0.0,3651,-4.0,-4.0,0.0
162,4448,12/31/2000,2000,12,0.0,44.0,2.0,69.0,1.0,5.0,2.0,12.0,0.0,15.0,18.0,39.0,36.0,15.0,45.0,3.0,116.0,23.0,-1.0,1.0,5.0,3949,11.0,13.0,3.0
163,4448,12/31/2001,2001,12,0.0,46.0,2.0,76.0,0.0,5.0,2.0,7.0,0.0,19.0,23.0,45.0,41.0,17.0,41.0,5.0,148.0,34.0,-1.0,1.0,6.0,3949,11.0,17.0,7.0
164,4448,12/31/2002,2002,12,-1.0,59.0,2.0,96.0,3.0,5.0,6.0,17.0,0.0,17.0,21.0,48.0,63.0,20.0,50.0,1.0,155.0,45.0,-1.0,1.0,5.0,3949,14.0,16.0,6.0
165,4448,12/31/2003,2003,12,2.0,79.0,8.0,134.0,0.0,5.0,6.0,15.0,0.0,20.0,26.0,72.0,77.0,29.0,73.0,2.0,221.0,61.0,-2.0,1.0,6.0,3949,7.0,21.0,7.0
166,4448,12/31/2004,2004,12,4.0,83.0,8.0,135.0,3.0,10.0,12.0,15.0,1.0,17.0,24.0,67.0,85.0,30.0,65.0,1.0,220.0,69.0,0.0,0.0,5.0,3949,12.0,13.0,8.0
167,4448,12/31/2005,2005,12,0.0,70.0,3.0,124.0,3.0,9.0,13.0,18.0,1.0,17.0,22.0,59.0,95.0,33.0,48.0,0.0,185.0,76.0,0.0,0.0,6.0,3949,8.0,19.0,5.0
168,4448,12/31/2006,2006,12,3.0,74.0,3.0,150.0,3.0,11.0,13.0,22.0,2.0,11.0,17.0,56.0,108.0,32.0,65.0,0.0,191.0,85.0,0.0,0.0,2.0,3949,9.0,11.0,2.0
169,4448,12/31/2007,2007,12,5.0,70.0,2.0,152.0,2.0,11.0,12.0,19.0,2.0,13.0,19.0,57.0,110.0,32.0,60.0,0.0,185.0,91.0,0.0,0.0,4.0,3949,-8.0,14.0,3.0
170,4448,12/31/2008,2008,12,3.0,72.0,3.0,147.0,3.0,-11.0,12.0,0.0,3.0,-4.0,1.0,39.0,78.0,29.0,68.0,-1.0,148.0,78.0,-2.0,1.0,-3.0,3949,1.0,-11.0,2.0
171,4448,12/31/2009,2009,12,4.0,52.0,1.0,127.0,3.0,3.0,12.0,0.0,0.0,2.0,7.0,37.0,82.0,20.0,44.0,0.0,115.0,82.0,2.0,0.0,0.0,3949,6.0,2.0,0.0
172,4448,12/31/2010,2010,12,3.0,55.0,3.0,127.0,1.0,5.0,12.0,7.0,1.0,8.0,12.0,40.0,94.0,22.0,40.0,0.0,120.0,87.0,2.0,0.0,3.0,3949,4.0,9.0,1.0
173,4448,12/31/2011,2011,12,3.0,64.0,3.0,130.0,3.0,3.0,12.0,5.0,4.0,4.0,12.0,48.0,92.0,29.0,42.0,0.0,134.0,87.0,0.0,0.0,2.0,3949,-5.0,6.0,1.0
174,4448,12/31/2012,2012,12,4.0,70.0,3.0,125.0,2.0,-5.0,13.0,3.0,4.0,10.0,15.0,46.0,83.0,30.0,45.0,0.0,147.0,80.0,0.0,0.0,4.0,3949,9.0,-1.0,3.0
175,4448,12/31/2013,2013,12,4.0,81.0,2.0,141.0,2.0,10.0,13.0,4.0,4.0,14.0,19.0,52.0,92.0,28.0,54.0,0.0,163.0,87.0,1.0,0.0,6.0,3949,11.0,16.0,4.0
176,4448,12/31/2014,2014,12,-2.0,68.0,1.0,127.0,3.0,4.0,13.0,3.0,5.0,15.0,19.0,42.0,93.0,23.0,38.0,0.0,137.0,89.0,1.0,0.0,6.0,3949,11.0,19.0,5.0
177,4448,12/31/2015,2015,12,-4.0,72.0,2.0,143.0,1.0,10.0,14.0,1.0,6.0,12.0,18.0,45.0,98.0,25.0,47.0,0.0,155.0,96.0,2.0,0.0,4.0,3949,11.0,15.0,0.0
178,4448,12/31/2016,2016,12,-5.0,75.0,4.0,150.0,1.0,10.0,14.0,24.0,6.0,13.0,18.0,47.0,125.0,33.0,49.0,0.0,167.0,101.0,-1.0,0.0,4.0,3949,14.0,15.0,3.0
179,4448,12/31/2017,2017,12,-3.0,80.0,4.0,156.0,1.0,15.0,14.0,21.0,6.0,14.0,18.0,47.0,133.0,35.0,44.0,0.0,177.0,111.0,-3.0,0.0,1.0,3949,20.0,15.0,3.0
180,4448,12/31/2018,2018,12,0.0,87.0,5.0,149.0,2.0,23.0,14.0,0.0,7.0,13.0,17.0,47.0,128.0,39.0,21.0,0.0,175.0,128.0,0.0,0.0,6.0,3949,7.0,26.0,4.0
181,4448,12/31/2019,2019,12,0.0,86.0,7.0,148.0,5.0,7.0,14.0,0.0,7.0,9.0,13.0,44.0,126.0,42.0,22.0,0.0,180.0,126.0,0.0,0.0,1.0,3949,25.0,8.0,1.0
183,4771,06/30/2000,2000,6,0.0,77.0,6.0,114.0,4.0,2.0,6.0,0.0,3.0,16.0,21.0,69.0,85.0,32.0,29.0,1.0,286.0,85.0,0.0,0.0,6.0,2510,4.0,18.0,7.0
184,4771,06/30/2001,2001,6,0.0,76.0,5.0,110.0,10.0,2.0,6.0,0.0,3.0,6.0,12.0,66.0,85.0,31.0,25.0,0.0,284.0,85.0,-1.0,0.0,2.0,2510,5.0,7.0,4.0
185,4771,06/30/2002,2002,6,0.0,88.0,4.0,118.0,5.0,2.0,6.0,0.0,3.0,10.0,15.0,67.0,87.0,30.0,31.0,1.0,279.0,87.0,-3.0,1.0,3.0,2510,8.0,9.0,2.0
186,4771,06/30/2003,2003,6,0.0,89.0,2.0,120.0,12.0,2.0,6.0,0.0,3.0,12.0,17.0,69.0,93.0,32.0,26.0,1.0,291.0,93.0,-1.0,1.0,5.0,2510,10.0,14.0,7.0
187,4771,06/30/2004,2004,6,0.0,127.0,12.0,169.0,2.0,2.0,6.0,17.0,3.0,16.0,22.0,88.0,119.0,68.0,67.0,1.0,401.0,101.0,1.0,0.0,6.0,2510,6.0,16.0,6.0
188,4771,06/30/2005,2005,6,0.0,127.0,16.0,166.0,1.0,5.0,6.0,12.0,3.0,8.0,14.0,82.0,117.0,69.0,61.0,0.0,410.0,104.0,1.0,0.0,2.0,2510,4.0,8.0,2.0
189,4771,06/30/2006,2006,6,0.0,145.0,15.0,183.0,1.0,5.0,6.0,21.0,3.0,8.0,14.0,86.0,129.0,84.0,75.0,0.0,426.0,107.0,0.0,0.0,3.0,2510,9.0,7.0,3.0
190,4771,06/30/2007,2007,6,1.0,142.0,13.0,184.0,0.0,9.0,6.0,21.0,3.0,10.0,15.0,86.0,135.0,78.0,70.0,0.0,425.0,114.0,-2.0,0.0,5.0,2510,4.0,14.0,3.0
191,4771,06/30/2008,2008,6,0.0,140.0,14.0,179.0,2.0,3.0,6.0,20.0,3.0,7.0,12.0,82.0,133.0,85.0,67.0,0.0,405.0,112.0,0.0,0.0,2.0,2510,-2.0,6.0,3.0
192,4771,06/30/2009,2009,6,-2.0,114.0,9.0,150.0,1.0,-4.0,6.0,0.0,2.0,0.0,4.0,64.0,106.0,73.0,43.0,0.0,324.0,106.0,0.0,0.0,-2.0,2510,10.0,-3.0,-1.0
193,4771,06/30/2010,2010,6,-2.0,121.0,10.0,157.0,8.0,10.0,6.0,0.0,1.0,17.0,20.0,77.0,117.0,72.0,40.0,1.0,326.0,117.0,-1.0,1.0,6.0,2510,10.0,17.0,3.0
194,4771,06/30/2011,2011,6,-1.0,128.0,9.0,164.0,17.0,11.0,6.0,0.0,2.0,17.0,20.0,80.0,128.0,73.0,36.0,1.0,339.0,128.0,0.0,0.0,5.0,2510,13.0,16.0,7.0
195,4771,06/30/2012,2012,6,-2.0,135.0,12.0,181.0,13.0,11.0,6.0,0.0,3.0,20.0,23.0,88.0,139.0,82.0,42.0,1.0,352.0,139.0,0.0,0.0,7.0,2510,13.0,20.0,6.0
196,4771,06/30/2013,2013,6,-2.0,149.0,13.0,192.0,10.0,13.0,7.0,0.0,4.0,20.0,24.0,94.0,151.0,92.0,41.0,1.0,386.0,151.0,0.0,0.0,7.0,2510,14.0,20.0,7.0
197,4771,06/30/2014,2014,6,-2.0,165.0,15.0,210.0,22.0,14.0,7.0,0.0,4.0,25.0,29.0,104.0,166.0,97.0,43.0,2.0,438.0,166.0,-1.0,0.0,8.0,2510,22.0,23.0,6.0
198,4771,06/30/2015,2015,6,-2.0,171.0,18.0,244.0,1.0,21.0,7.0,0.0,5.0,34.0,39.0,114.0,186.0,113.0,57.0,2.0,466.0,186.0,0.0,0.0,13.0,2510,24.0,35.0,13.0
199,4771,06/30/2016,2016,6,-3.0,176.0,11.0,246.0,36.0,23.0,7.0,0.0,5.0,35.0,43.0,121.0,209.0,85.0,37.0,2.0,500.0,209.0,2.0,0.0,13.0,2510,23.0,37.0,10.0
200,4771,06/30/2017,2017,6,-2.0,195.0,16.0,270.0,28.0,24.0,7.0,0.0,6.0,36.0,44.0,116.0,230.0,99.0,39.0,3.0,468.0,230.0,1.0,0.0,13.0,2510,17.0,37.0,9.0
201,4771,06/30/2018,2018,6,-3.0,189.0,17.0,284.0,27.0,17.0,7.0,0.0,6.0,26.0,33.0,105.0,241.0,96.0,42.0,2.0,489.0,241.0,0.0,0.0,7.0,2510,-33.0,25.0,8.0
202,4771,06/30/2019,2019,6,0.0,165.0,17.0,254.0,22.0,-31.0,7.0,0.0,6.0,0.0,8.0,85.0,205.0,93.0,48.0,0.0,443.0,205.0,-7.0,0.0,-11.0,2510,-27.0,-43.0,1.0
203,4771,06/30/2020,2020,6,0.0,181.0,27.0,237.0,48.0,-27.0,7.0,7.0,5.0,-13.0,-5.0,64.0,183.0,70.0,61.0,-2.0,366.0,175.0,5.0,0.0,-7.0,2510,23.0,-34.0,-5.0
205,5327,12/31/2000,2000,12,0.0,30.0,9.0,38.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,5.0,14.0,32.0,-1.0,33.0,5.0,-1.0,0.0,-1.0,3140,1.0,-2.0,0.0
206,5327,12/31/2001,2001,12,0.0,22.0,1.0,27.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,15.0,10.0,10.0,20.0,1.0,46.0,7.0,0.0,0.0,0.0,3140,1.0,1.0,0.0
207,5327,12/31/2002,2002,12,0.0,14.0,1.0,18.0,1.0,0.0,1.0,2.0,0.0,4.0,4.0,13.0,12.0,6.0,8.0,1.0,36.0,10.0,0.0,0.0,1.0,3140,0.0,2.0,0.0
208,5327,12/31/2003,2003,12,0.0,23.0,4.0,36.0,1.0,0.0,3.0,10.0,0.0,3.0,4.0,16.0,25.0,12.0,21.0,0.0,39.0,14.0,0.0,0.0,0.0,3140,2.0,1.0,0.0
209,5327,12/31/2004,2004,12,0.0,44.0,7.0,98.0,0.0,0.0,5.0,22.0,0.0,5.0,7.0,32.0,72.0,28.0,48.0,0.0,76.0,49.0,-1.0,0.0,1.0,3140,1.0,4.0,3.0
210,5327,12/31/2005,2005,12,-1.0,61.0,13.0,138.0,0.0,1.0,7.0,46.0,0.0,6.0,8.0,43.0,100.0,37.0,84.0,0.0,109.0,54.0,-2.0,0.0,0.0,3140,-21.0,2.0,1.0
211,5327,12/31/2006,2006,12,-1.0,60.0,8.0,107.0,0.0,-21.0,7.0,0.0,0.0,3.0,5.0,51.0,31.0,32.0,75.0,-1.0,140.0,31.0,-5.0,0.0,-6.0,3140,-2.0,-26.0,1.0
212,5327,12/31/2007,2007,12,0.0,54.0,7.0,67.0,2.0,-2.0,8.0,0.0,0.0,-10.0,-8.0,27.0,31.0,19.0,36.0,-2.0,82.0,31.0,1.0,0.0,-1.0,3140,-20.0,-18.0,0.0
213,5327,12/31/2008,2008,12,-1.0,30.0,5.0,33.0,0.0,-20.0,8.0,0.0,0.0,-8.0,-7.0,25.0,11.0,17.0,21.0,-2.0,75.0,11.0,-1.0,0.0,0.0,3140,-7.0,-19.0,0.0
214,5327,12/31/2009,2009,12,-1.0,13.0,3.0,14.0,0.0,-7.0,8.0,0.0,0.0,-6.0,-6.0,6.0,4.0,6.0,10.0,-1.0,19.0,4.0,0.0,0.0,-3.0,3140,-2.0,-8.0,0.0
215,5327,12/31/2010,2010,12,-1.0,9.0,1.0,10.0,0.0,-2.0,8.0,1.0,0.0,-4.0,-4.0,5.0,4.0,5.0,7.0,-1.0,17.0,2.0,-1.0,0.0,-1.0,3140,-2.0,-5.0,0.0
216,5327,12/31/2011,2011,12,-1.0,10.0,3.0,10.0,0.0,-2.0,8.0,1.0,0.0,-2.0,-1.0,5.0,2.0,6.0,9.0,-1.0,15.0,1.0,0.0,0.0,0.0,3140,-1.0,-2.0,0.0
217,5327,12/31/2012,2012,12,-1.0,9.0,2.0,10.0,0.0,-1.0,8.0,2.0,0.0,0.0,-1.0,6.0,3.0,6.0,9.0,-1.0,16.0,1.0,0.0,0.0,0.0,3140,0.0,-1.0,0.0
218,5327,12/31/2013,2013,12,-1.0,11.0,2.0,11.0,0.0,-1.0,8.0,2.0,0.0,0.0,-1.0,7.0,3.0,7.0,10.0,0.0,19.0,1.0,0.0,0.0,0.0,3140,0.0,0.0,0.0
219,5327,12/31/2014,2014,12,-1.0,11.0,2.0,12.0,0.0,-1.0,8.0,2.0,0.0,1.0,-1.0,8.0,3.0,8.0,10.0,0.0,21.0,1.0,0.0,0.0,0.0,3140,-2.0,0.0,0.0
221,5518,12/31/2000,2000,12,-35.0,1580.0,191.0,3828.0,127.0,72.0,176.0,1167.0,36.0,85.0,325.0,2226.0,2495.0,335.0,2501.0,-1.0,3787.0,1327.0,-68.0,30.0,-82.0,3944,59.0,-226.0,95.0
222,5518,12/31/2001,2001,12,-69.0,1368.0,123.0,3368.0,233.0,72.0,172.0,1165.0,20.0,209.0,435.0,1737.0,2518.0,217.0,2016.0,0.0,2856.0,1352.0,38.0,0.0,35.0,3944,-171.0,96.0,-35.0
223,5518,12/31/2002,2002,12,-47.0,1431.0,166.0,3142.0,495.0,72.0,172.0,841.0,20.0,226.0,410.0,1806.0,2032.0,190.0,1951.0,0.0,2816.0,1191.0,5.0,56.0,29.0,3944,157.0,104.0,-42.0
224,5518,12/31/2003,2003,12,30.0,1509.0,158.0,3163.0,520.0,72.0,173.0,686.0,20.0,344.0,508.0,1938.0,2092.0,168.0,1758.0,1.0,3138.0,1405.0,22.0,66.0,69.0,3944,195.0,244.0,28.0
225,5518,12/31/2004,2004,12,82.0,1718.0,167.0,3240.0,725.0,72.0,176.0,302.0,42.0,293.0,439.0,1821.0,1942.0,194.0,1600.0,1.0,2997.0,1639.0,34.0,43.0,64.0,3944,212.0,260.0,40.0
226,5518,12/31/2005,2005,12,15.0,1830.0,152.0,3301.0,942.0,145.0,178.0,495.0,64.0,310.0,490.0,1879.0,2219.0,179.0,1577.0,1.0,3087.0,1723.0,-25.0,130.0,98.0,3944,230.0,310.0,32.0
227,5518,12/31/2006,2006,12,11.0,1718.0,160.0,3096.0,715.0,252.0,167.0,494.0,78.0,376.0,523.0,1915.0,2032.0,203.0,1559.0,1.0,3151.0,1537.0,24.0,121.0,111.0,3944,333.0,341.0,84.0
228,5518,12/31/2007,2007,12,74.0,1888.0,186.0,3237.0,774.0,388.0,156.0,709.0,98.0,529.0,686.0,2360.0,2094.0,259.0,1851.0,1.0,3837.0,1385.0,37.0,10.0,129.0,3944,306.0,462.0,123.0
229,5518,12/31/2008,2008,12,62.0,1714.0,184.0,3168.0,630.0,294.0,140.0,709.0,111.0,494.0,660.0,2416.0,2100.0,300.0,1778.0,2.0,4021.0,1390.0,24.0,0.0,134.0,3944,374.0,441.0,49.0
230,5518,12/31/2009,2009,12,58.0,2045.0,173.0,3896.0,636.0,371.0,139.0,1131.0,111.0,595.0,776.0,2487.0,2726.0,207.0,2302.0,2.0,4067.0,1594.0,19.0,0.0,154.0,3944,397.0,529.0,107.0
231,5518,12/31/2010,2010,12,8.0,2221.0,132.0,4093.0,727.0,347.0,139.0,1397.0,139.0,587.0,734.0,2137.0,3013.0,364.0,2477.0,2.0,4002.0,1615.0,25.0,0.0,109.0,3944,385.0,507.0,93.0
232,5518,12/31/2011,2011,12,-36.0,2253.0,134.0,4130.0,641.0,341.0,133.0,1400.0,158.0,608.0,768.0,2188.0,2818.0,333.0,2713.0,2.0,4285.0,1417.0,-3.0,0.0,101.0,3944,335.0,486.0,78.0
233,5518,12/31/2012,2012,12,-73.0,2508.0,139.0,4325.0,849.0,299.0,130.0,1396.0,186.0,598.0,749.0,2175.0,2903.0,316.0,2818.0,2.0,4088.0,1507.0,-17.0,0.0,117.0,3944,286.0,453.0,110.0
234,5518,12/31/2013,2013,12,-35.0,2480.0,198.0,4402.0,682.0,324.0,130.0,959.0,208.0,597.0,758.0,2199.0,2687.0,348.0,2674.0,2.0,4082.0,1682.0,-20.0,0.0,67.0,3944,415.0,351.0,88.0
235,5518,12/31/2014,2014,12,-96.0,2719.0,212.0,4532.0,893.0,354.0,128.0,1559.0,218.0,639.0,797.0,2329.0,3068.0,339.0,3023.0,3.0,4277.0,1465.0,-10.0,0.0,126.0,3944,451.0,539.0,182.0
236,5518,12/31/2015,2015,12,-147.0,2865.0,241.0,4720.0,976.0,401.0,125.0,1547.0,229.0,688.0,844.0,2460.0,3251.0,384.0,3016.0,3.0,4447.0,1663.0,-19.0,0.0,157.0,3944,551.0,603.0,144.0
237,5518,12/31/2016,2016,12,-195.0,3227.0,319.0,5091.0,1282.0,502.0,125.0,1198.0,254.0,820.0,975.0,2788.0,3084.0,387.0,3205.0,4.0,5019.0,1862.0,-1.0,0.0,159.0,3944,396.0,692.0,98.0
238,5518,12/31/2017,2017,12,-240.0,3633.0,348.0,5289.0,1581.0,351.0,125.0,1693.0,284.0,810.0,982.0,2877.0,3523.0,433.0,3460.0,5.0,5209.0,1829.0,112.0,0.0,389.0,3944,220.0,786.0,115.0
239,5518,12/31/2018,2018,12,-295.0,3082.0,333.0,5262.0,1182.0,186.0,126.0,1695.0,317.0,598.0,766.0,2482.0,3449.0,443.0,3508.0,3.0,4579.0,1754.0,-12.0,0.0,49.0,3944,520.0,270.0,117.0
240,5518,12/31/2019,2019,12,-185.0,6747.0,343.0,8855.0,4580.0,630.0,127.0,4159.0,350.0,669.0,850.0,2545.0,7155.0,446.0,5860.0,4.0,4720.0,2995.0,-15.0,0.0,73.0,3944,222.0,594.0,103.0
242,5572,02/29/2000,1999,2,0.0,194.0,6.0,304.0,34.0,37.0,29.0,55.0,0.0,21.0,28.0,123.0,264.0,96.0,94.0,0.0,299.0,209.0,-2.0,13.0,-1.0,3634,17.0,13.0,1.0
243,5572,02/28/2001,2000,2,0.0,220.0,21.0,337.0,25.0,37.0,28.0,55.0,0.0,26.0,35.0,149.0,274.0,118.0,117.0,0.0,361.0,224.0,-3.0,18.0,3.0,3634,29.0,20.0,1.0
